algorithm,params,calinski,siluetas
k-means,2,60.96995959984455,0.1020004
k-means,3,57.139516869607576,0.10070212
k-means,4,53.90927703405833,0.10919069
k-means,5,51.891179875240596,0.11987553
k-means,6,49.51866633623886,0.12272989
k-means,7,46.3878441774072,0.124419235
k-means,8,46.26049680065368,0.13123444
k-means,9,44.260935411022125,0.13791017
k-means,10,42.725755614475716,0.13710545
k-means,11,41.91554423186305,0.13870896
k-means,12,41.18040019781667,0.14738262
k-means,13,40.241809228948455,0.14150985
k-means,14,38.584092207766254,0.15105918
k-means,15,37.63045424489584,0.15218073
k-means,16,38.37999599921689,0.16141766
k-means,17,36.144201700715435,0.15816225
k-means,18,35.72723157290119,0.1597568
k-means,19,35.09325635625715,0.16435754
k-means,20,34.860361900189254,0.1653773
k-means,21,34.172016523937465,0.17260829
k-means,22,32.91100358161537,0.17745772
k-means,23,33.039793955304845,0.17300718
k-means,24,31.743150593601392,0.16627698
k-means,25,31.713605039500326,0.16538188
k-means,26,31.026891335741574,0.18323204
k-means,27,30.829237265552326,0.17263222
k-means,28,30.897461475624382,0.17785892
k-means,29,30.605854238446607,0.17918886
Birch,2,37.21401420361124,0.10504947
Birch,3,39.1705371968216,0.07258054
Birch,4,39.08413625238387,0.06477391
Birch,5,38.69270159893803,0.07548198
Birch,6,38.39441950322837,0.09014301
Birch,7,38.09681727884628,0.09116427
Birch,8,37.614449622577766,0.096478485
Birch,9,36.87455913328166,0.1061798
Birch,10,36.39427797604938,0.10439883
Birch,11,35.81312341648212,0.11435371
Birch,12,35.18677211892746,0.121741384
Birch,13,34.11132170086835,0.12103638
Birch,14,33.33461601257441,0.12787968
Birch,15,32.72610452982659,0.12992893
Birch,16,32.513848497527704,0.12714566
Birch,17,31.806754953316645,0.13053447
Birch,18,31.416149740217342,0.13140467
Birch,19,31.0826315670459,0.13647932
Birch,20,30.717584486796813,0.13900681
Birch,21,30.302954819440448,0.1388826
Birch,22,30.25255634692611,0.13934997
Birch,23,29.99245449496298,0.14461991
Birch,24,29.812987455590154,0.15087318
Birch,25,29.446608101336924,0.15478176
Birch,26,29.151041670605323,0.15751663
Birch,27,29.1246349587639,0.15983611
Birch,28,28.830293340600853,0.1625829
Birch,29,28.57480229423556,0.16580927
DBScan,,ERROR,ERROR
