algorithm,params,calinski,siluetas
k-means,2,140.69000561947203,0.19713543
k-means,3,135.01988421191842,0.19753124
k-means,4,132.48884467387154,0.20794898
k-means,5,130.5287876928517,0.22206311
k-means,6,123.40172530266457,0.21616234
k-means,7,120.16252889381792,0.22498801
k-means,8,116.86486441291747,0.23367749
k-means,9,112.21872338151793,0.22627701
k-means,10,111.82002810742355,0.24547361
k-means,11,107.84803229405107,0.2445192
k-means,12,106.28705483516616,0.24316762
k-means,13,105.71067395074697,0.25873843
k-means,14,104.23330512153304,0.25025156
k-means,15,101.49398264523984,0.2562965
k-means,16,101.23754616804217,0.26418415
k-means,17,100.30011460891261,0.2590265
k-means,18,98.9324510108853,0.2715071
k-means,19,97.76023341047684,0.27135116
k-means,20,97.19971947070516,0.2705782
k-means,21,96.11357447807819,0.27243933
k-means,22,96.07327831668077,0.2807224
k-means,23,96.07122985890979,0.2824867
k-means,24,94.01393280212233,0.2820269
k-means,25,93.86458120883074,0.2804838
k-means,26,92.15107514058558,0.27557558
k-means,27,91.93453896445912,0.27323028
k-means,28,89.30682214666764,0.27733254
k-means,29,91.63118623775522,0.29411423
Birch,2,92.42330261793907,0.14181139
Birch,3,89.81396690389322,0.1335217
Birch,4,98.02891353908905,0.14380762
Birch,5,107.47890249351391,0.17996356
Birch,6,99.677804952874,0.16512941
Birch,7,95.96623089178644,0.17276716
Birch,8,92.58516719476481,0.17689334
Birch,9,91.10931829005683,0.18216644
Birch,10,90.18689003009904,0.19504318
Birch,11,89.96898487780942,0.20293169
Birch,12,88.08242175948499,0.20489165
Birch,13,85.8801465958964,0.2088842
Birch,14,85.8867315672267,0.20896192
Birch,15,85.76247027128181,0.21874754
Birch,16,85.05832584818073,0.22576873
Birch,17,83.86529675267302,0.22519873
Birch,18,82.04408466645684,0.22123373
Birch,19,80.54787255495151,0.2253914
Birch,20,79.03646531317088,0.22767562
Birch,21,78.17922752632607,0.22547638
Birch,22,77.56163118704522,0.22348297
Birch,23,77.97992872219703,0.22922389
Birch,24,78.45504191563494,0.23623948
Birch,25,77.77214434720675,0.23679937
Birch,26,78.34282229441575,0.24238203
Birch,27,78.36167881852526,0.24371581
Birch,28,77.97516031410524,0.24157818
Birch,29,77.60912211336205,0.24683353
DBScan,,ERROR,ERROR
Affinity,,80.93715388128683,0.28173563
Mean Shift,,27.87742393690976,0.14846565
Agglomerative,ward-euclidean-2,100.35745135785271,0.15671784
Agglomerative,ward-euclidean-3,101.3817435564809,0.14978911
Agglomerative,ward-euclidean-4,100.8741739751067,0.15654323
Agglomerative,ward-euclidean-5,96.3215312234767,0.15179215
Agglomerative,ward-euclidean-6,95.10649405747779,0.16308728
Agglomerative,ward-euclidean-7,91.70374409616258,0.15831003
Agglomerative,ward-euclidean-8,88.49441768185486,0.15612386
Agglomerative,ward-euclidean-9,86.88781062018961,0.16623558
Agglomerative,ward-euclidean-10,86.4590045033134,0.1776446
Agglomerative,ward-euclidean-11,86.6688146923779,0.18290673
Agglomerative,ward-euclidean-12,87.37113086774754,0.19697477
Agglomerative,ward-euclidean-13,87.6882841177906,0.19949813
Agglomerative,ward-euclidean-14,87.26385365110261,0.21257262
Agglomerative,ward-euclidean-15,87.1251815058975,0.22314183
Agglomerative,ward-euclidean-16,87.51442188472109,0.2247192
Agglomerative,ward-euclidean-17,87.79858553250244,0.23198427
Agglomerative,ward-euclidean-18,87.57176989650115,0.23736593
Agglomerative,ward-euclidean-19,87.08336498044001,0.24352004
Agglomerative,ward-euclidean-20,86.71203932863023,0.24489914
Agglomerative,ward-euclidean-21,86.23852512514307,0.24451374
Agglomerative,ward-euclidean-22,86.07648332888978,0.24887681
Agglomerative,ward-euclidean-23,85.49700050042115,0.24923515
Agglomerative,ward-euclidean-24,85.10809443374279,0.25266674
Agglomerative,ward-euclidean-25,84.81356789780396,0.25704956
Agglomerative,ward-euclidean-26,84.24275522682979,0.2619613
Agglomerative,ward-euclidean-27,83.76327520702738,0.26580703
Agglomerative,ward-euclidean-28,83.4352885871758,0.26869014
Agglomerative,ward-euclidean-29,83.14570035028946,0.27092135
Agglomerative,complete-euclidean-2,21.659835886441694,0.23038512
Agglomerative,complete-euclidean-3,49.216707326334294,0.11422804
Agglomerative,complete-euclidean-4,52.91488383314284,0.1078518
Agglomerative,complete-euclidean-5,58.27926430501711,0.09600677
Agglomerative,complete-euclidean-6,67.83177678731445,0.11838988
Agglomerative,complete-euclidean-7,73.49212845347587,0.13471766
Agglomerative,complete-euclidean-8,68.02342241961145,0.13318187
Agglomerative,complete-euclidean-9,70.39305324928662,0.14870542
Agglomerative,complete-euclidean-10,67.83419471830813,0.1472327
Agglomerative,complete-euclidean-11,71.0970460803028,0.15626226
Agglomerative,complete-euclidean-12,66.73658051478014,0.14923835
Agglomerative,complete-euclidean-13,69.17736512273297,0.15875252
Agglomerative,complete-euclidean-14,64.74465288763182,0.15688922
Agglomerative,complete-euclidean-15,68.26257000339137,0.17207283
Agglomerative,complete-euclidean-16,67.26524529762843,0.17060812
Agglomerative,complete-euclidean-17,68.66205842997621,0.17123553
Agglomerative,complete-euclidean-18,66.57831130371177,0.16334657
Agglomerative,complete-euclidean-19,69.58624404952671,0.182534
Agglomerative,complete-euclidean-20,68.01301781387946,0.18270054
Agglomerative,complete-euclidean-21,67.91029793658646,0.18748207
Agglomerative,complete-euclidean-22,67.42249357917285,0.18687458
Agglomerative,complete-euclidean-23,65.28547891197752,0.18830541
Agglomerative,complete-euclidean-24,68.24000307488564,0.20145579
Agglomerative,complete-euclidean-25,67.6545841131288,0.20404498
Agglomerative,complete-euclidean-26,66.21254675131662,0.2061466
Agglomerative,complete-euclidean-27,66.72536992993729,0.20817526
Agglomerative,complete-euclidean-28,65.07803724564941,0.20468447
Agglomerative,complete-euclidean-29,64.79305178084056,0.20500256
Agglomerative,complete-l1-2,18.93920027647879,0.3348979
Agglomerative,complete-l1-3,34.89056714235001,0.09842919
Agglomerative,complete-l1-4,38.19934334185951,0.047925282
Agglomerative,complete-l1-5,32.2654630151638,0.038240198
Agglomerative,complete-l1-6,39.17175760155486,0.047301434
Agglomerative,complete-l1-7,57.64216203890709,0.09909024
Agglomerative,complete-l1-8,54.22386636579262,0.08813969
Agglomerative,complete-l1-9,68.94269712701353,0.13687532
Agglomerative,complete-l1-10,66.91248564807695,0.1406717
Agglomerative,complete-l1-11,62.108290262498016,0.1420022
Agglomerative,complete-l1-12,61.71162910452457,0.14396165
Agglomerative,complete-l1-13,64.03652646840803,0.14848985
Agglomerative,complete-l1-14,62.81068537850776,0.14507143
Agglomerative,complete-l1-15,65.60219131770714,0.16197726
Agglomerative,complete-l1-16,61.90614351795558,0.15972324
Agglomerative,complete-l1-17,62.74541956880351,0.16950177
Agglomerative,complete-l1-18,60.025503195898665,0.1553275
Agglomerative,complete-l1-19,57.77862646484666,0.15550168
Agglomerative,complete-l1-20,60.892253623034804,0.16979705
Agglomerative,complete-l1-21,59.3388238659292,0.16132899
Agglomerative,complete-l1-22,58.54589940627324,0.15448041
Agglomerative,complete-l1-23,61.09278226730746,0.17157352
Agglomerative,complete-l1-24,59.661559504818065,0.17334262
Agglomerative,complete-l1-25,59.42213191415181,0.17333221
Agglomerative,complete-l1-26,60.22045252827635,0.17738499
Agglomerative,complete-l1-27,60.99203071866179,0.18428952
Agglomerative,complete-l1-28,59.3847122601453,0.18155025
Agglomerative,complete-l1-29,58.92808003501526,0.18080921
Agglomerative,complete-l2-2,21.659835886441694,0.23038512
Agglomerative,complete-l2-3,49.216707326334294,0.11422804
Agglomerative,complete-l2-4,52.91488383314284,0.1078518
Agglomerative,complete-l2-5,58.27926430501711,0.09600677
Agglomerative,complete-l2-6,67.83177678731445,0.11838988
Agglomerative,complete-l2-7,73.49212845347587,0.13471766
Agglomerative,complete-l2-8,68.02342241961145,0.13318187
Agglomerative,complete-l2-9,70.39305324928662,0.14870542
