algorithm,params,calinski,siluetas
k-means,2,35.19128991336189,0.08614472
k-means,3,33.30028027087517,0.06716683
k-means,4,31.24004275207482,0.06955317
k-means,5,28.157241781346304,0.062351175
k-means,6,26.88355698117889,0.07774611
k-means,7,26.34409991521069,0.07646775
k-means,8,25.510718305547286,0.08597222
k-means,9,23.97786200738103,0.07993074
k-means,10,24.030427924797337,0.09381859
k-means,11,23.129407311697367,0.08376857
k-means,12,22.305819900031263,0.08588436
k-means,13,21.99439539699935,0.09408241
k-means,14,22.055060677985555,0.09682518
k-means,15,20.73727566618742,0.10011768
k-means,16,20.44597348069923,0.09959077
k-means,17,20.93510088561711,0.11177308
k-means,18,20.0419072389238,0.0958087
k-means,19,19.523202589940734,0.10756572
k-means,20,19.447522501760577,0.11378264
k-means,21,18.893846895640095,0.101620324
k-means,22,18.863897127799692,0.10589832
k-means,23,18.53049591094839,0.118625455
k-means,24,18.238735125007157,0.11234397
k-means,25,17.8267464432709,0.116176024
k-means,26,17.737961599896135,0.092069335
k-means,27,17.586098900182378,0.12112505
k-means,28,17.703789283212355,0.12723288
k-means,29,16.982724737132298,0.11818299
Birch,2,24.75693781391904,0.06179617
Birch,3,23.164739014938846,0.02676507
Birch,4,22.556367197321947,0.030646736
Birch,5,21.97707030586403,0.040239666
Birch,6,21.46860313333371,0.049558587
Birch,7,20.884309428967903,0.054872796
Birch,8,20.63824874481732,0.0561883
Birch,9,20.195929553936104,0.051385816
Birch,10,19.75809632816469,0.05859769
Birch,11,19.333361288899564,0.06478816
Birch,12,18.963425708750236,0.06547458
Birch,13,18.663964307646836,0.071462154
Birch,14,18.400056239224238,0.043373547
Birch,15,18.125826755208372,0.050444394
Birch,16,17.92655360797051,0.057726115
Birch,17,17.781966854182034,0.06265244
Birch,18,17.664476761390016,0.06962409
Birch,19,17.58056491706663,0.07248126
Birch,20,17.497298759460058,0.07913761
Birch,21,17.40187283709151,0.084777385
Birch,22,17.34860059192908,0.09117171
Birch,23,17.255016814389197,0.09688133
Birch,24,17.14932027319056,0.102835745
Birch,25,17.051142623205866,0.10846597
Birch,26,16.968910417294342,0.11316832
Birch,27,16.850548747980483,0.117743716
Birch,28,16.736158884452035,0.119278386
Birch,29,16.635942961655857,0.114214234
DBScan,,ERROR,ERROR
Affinity,,13.904726047125326,0.19851415
Mean Shift,,5.551011909855436,0.29968014
Agglomerative,ward-euclidean-2,24.221211180474484,0.049901504
Agglomerative,ward-euclidean-3,23.572532508104423,0.048031535
Agglomerative,ward-euclidean-4,22.21331110120046,0.044722784
