algorithm,params,calinski,siluetas
k-means,2,37.03940386379552,0.066115916
k-means,3,32.165172048108715,0.06412726
k-means,4,30.41505174532899,0.075178854
k-means,5,29.012351314404746,0.0712006
k-means,6,27.230419695711362,0.07408534
k-means,7,26.482078619449094,0.06376584
k-means,8,24.609488415683305,0.08219383
k-means,9,24.2526242883573,0.080202825
k-means,10,23.474835380319824,0.09224749
k-means,11,22.69876017458013,0.086152785
k-means,12,21.674242592960905,0.070320874
k-means,13,21.13375287411155,0.08997307
k-means,14,20.513298509119704,0.09241517
k-means,15,20.23876405118561,0.08511999
k-means,16,19.65963999456537,0.09857969
k-means,17,19.124786770713296,0.10494398
k-means,18,18.65336172706364,0.0920674
k-means,19,19.05226556673852,0.10938994
k-means,20,18.49300142111376,0.10628535
k-means,21,18.004557786704332,0.11053183
k-means,22,18.187207359189774,0.117375165
k-means,23,17.626058666560606,0.10606671
k-means,24,17.18435463672065,0.11576932
k-means,25,17.153565069264886,0.105339766
k-means,26,16.955907524043262,0.11943882
k-means,27,16.832989659110627,0.123202145
k-means,28,16.60177478458586,0.12392064
k-means,29,15.94829729466301,0.12882675
Birch,2,26.234808296520598,0.06776253
Birch,3,23.316499095930006,0.050034028
Birch,4,23.11103199257232,0.055561278
Birch,5,22.267607853988412,0.05268414
Birch,6,21.682181461736572,0.05384738
Birch,7,21.18402826340175,0.061258517
Birch,8,20.562621795683153,0.05353809
Birch,9,19.952867972063896,0.061122254
Birch,10,19.508637182797447,0.062717654
Birch,11,19.08588042798264,0.06439423
Birch,12,18.750136286481467,0.0715745
Birch,13,18.469697446080737,0.07754842
Birch,14,18.161573969200532,0.06063293
Birch,15,17.91938878841834,0.06769197
Birch,16,17.636165126268786,0.07296356
Birch,17,17.374371973780473,0.07786972
Birch,18,17.15865570245575,0.08169548
Birch,19,16.999670880189075,0.0791772
Birch,20,16.801809578110042,0.08353022
Birch,21,16.633357727680604,0.0861318
Birch,22,16.47813719337835,0.08964693
Birch,23,16.322873161134417,0.09296572
Birch,24,16.186814918029434,0.09807402
Birch,25,16.029693925566324,0.09985606
Birch,26,15.900969307511133,0.104511864
Birch,27,15.815841424386472,0.108670205
Birch,28,15.720992612392589,0.11209108
Birch,29,15.64998860920462,0.115954906
DBScan,,ERROR,ERROR
Affinity,,12.868541031858115,0.20322761
Mean Shift,,ERROR,ERROR
Agglomerative,ward-euclidean-2,25.252549656367748,0.068246044
Agglomerative,ward-euclidean-3,24.85368164512768,0.046597883
Agglomerative,ward-euclidean-4,24.344245951876154,0.05423304
Agglomerative,ward-euclidean-5,23.903075556114246,0.06358859
Agglomerative,ward-euclidean-6,22.761180989751214,0.065677114
Agglomerative,ward-euclidean-7,21.66006471907321,0.068487145
Agglomerative,ward-euclidean-8,20.884711826443464,0.06076174
Agglomerative,ward-euclidean-9,20.27696567358716,0.06826874
Agglomerative,ward-euclidean-10,19.862042355307658,0.0723231
Agglomerative,ward-euclidean-11,19.550990736997583,0.07813091
Agglomerative,ward-euclidean-12,19.13049579913989,0.073129244
Agglomerative,ward-euclidean-13,18.7880117749108,0.06833636
Agglomerative,ward-euclidean-14,18.429495314590767,0.07280508
Agglomerative,ward-euclidean-15,18.12558807658183,0.07643362
Agglomerative,ward-euclidean-16,17.865769204789682,0.07420766
Agglomerative,ward-euclidean-17,17.57585700018527,0.07716922
Agglomerative,ward-euclidean-18,17.300202857313703,0.08067665
Agglomerative,ward-euclidean-19,17.047293059294095,0.076143585
Agglomerative,ward-euclidean-20,16.81368140125463,0.08002395
Agglomerative,ward-euclidean-21,16.611104408392613,0.07867202
Agglomerative,ward-euclidean-22,16.4394745478626,0.08309826
Agglomerative,ward-euclidean-23,16.281288619860195,0.088424765
Agglomerative,ward-euclidean-24,16.147071094607607,0.092873335
Agglomerative,ward-euclidean-25,16.03680256886315,0.09781055
Agglomerative,ward-euclidean-26,15.936911978145263,0.10252581
Agglomerative,ward-euclidean-27,15.858377088343298,0.1051809
Agglomerative,ward-euclidean-28,15.79421388189578,0.11149344
Agglomerative,ward-euclidean-29,15.742403956457665,0.11674405
Agglomerative,complete-euclidean-2,5.589683597088781,0.4233288
Agglomerative,complete-euclidean-3,11.187194508179081,0.14293973
Agglomerative,complete-euclidean-4,9.554914571238418,0.13099287
Agglomerative,complete-euclidean-5,11.013948012453367,0.12655553
Agglomerative,complete-euclidean-6,9.813616143183895,0.112903304
Agglomerative,complete-euclidean-7,8.911610866294458,0.11329541
Agglomerative,complete-euclidean-8,8.725870019984725,0.11331548
Agglomerative,complete-euclidean-9,8.997444682454429,0.112435706
Agglomerative,complete-euclidean-10,10.326000755394556,0.06862619
Agglomerative,complete-euclidean-11,10.339367225405736,0.060752854
Agglomerative,complete-euclidean-12,10.47497430736218,0.061031044
Agglomerative,complete-euclidean-13,9.92880398981617,0.061340164
Agglomerative,complete-euclidean-14,9.536483061109783,0.060789615
Agglomerative,complete-euclidean-15,9.327965116890635,0.062852815
Agglomerative,complete-euclidean-16,9.45100627724428,0.065853156
Agglomerative,complete-euclidean-17,10.25629797667553,0.058120113
Agglomerative,complete-euclidean-18,11.071715611509983,0.056696754
Agglomerative,complete-euclidean-19,11.010013912664718,0.058233734
Agglomerative,complete-euclidean-20,10.987039036921043,0.06071224
Agglomerative,complete-euclidean-21,11.050982088283245,0.047674827
