algorithm,params,calinski,siluetas
k-means,2,91.62807123438654,0.13935086
k-means,3,83.08574348501764,0.12934648
k-means,4,78.12629614091595,0.14004777
k-means,5,73.53407488680767,0.1421398
k-means,6,69.63176615761465,0.15400912
k-means,7,66.93799017162426,0.15579413
k-means,8,65.17493693288097,0.16158581
k-means,9,63.2894396222581,0.16909389
k-means,10,58.99789047358917,0.1625551
k-means,11,58.856492669566784,0.16419119
k-means,12,56.859978978256684,0.17750825
k-means,13,56.08257806920134,0.1784111
k-means,14,54.96085616065255,0.18346736
k-means,15,53.42897706383218,0.1832601
k-means,16,51.02120623270121,0.16669305
k-means,17,50.47523840486561,0.18247843
k-means,18,48.99899535600262,0.18495089
k-means,19,48.828549189327475,0.17839317
k-means,20,46.643973227217415,0.1805888
k-means,21,46.05554517235102,0.1924114
k-means,22,46.58989755473861,0.1934944
k-means,23,46.1708593520174,0.18520379
k-means,24,46.02442789849714,0.19519927
k-means,25,44.80031002972705,0.19752592
k-means,26,44.035860168837786,0.17603979
k-means,27,44.34044909418217,0.20097694
k-means,28,44.00246274545406,0.19164036
k-means,29,42.86056384736309,0.19698808
Birch,2,59.08867403037,0.09285964
Birch,3,59.58876393432516,0.100327104
Birch,4,55.303842068181964,0.0919993
Birch,5,52.670024188418346,0.09721524
Birch,6,50.47286818404357,0.098891966
Birch,7,48.66628512202351,0.09899687
Birch,8,50.2297582966027,0.11290121
Birch,9,49.630961365585996,0.12489699
Birch,10,49.81096409839203,0.12458843
Birch,11,48.54181077780878,0.13388605
Birch,12,47.266170561816686,0.13711932
Birch,13,46.74683339302633,0.14188638
Birch,14,46.08342013985735,0.14715207
Birch,15,45.81214690261473,0.15258822
Birch,16,45.22829573968126,0.15669955
Birch,17,45.02114686520565,0.16534993
Birch,18,44.39335838605481,0.1651546
Birch,19,43.59080574567742,0.16775502
Birch,20,42.89840013558379,0.1722404
Birch,21,42.84976966228285,0.1733126
Birch,22,42.42701226813039,0.17204899
Birch,23,41.867766342947135,0.17570579
Birch,24,41.85338337690525,0.16905227
Birch,25,41.39471424756077,0.17136928
Birch,26,40.9392114958683,0.17582162
Birch,27,40.68802668063444,0.1790886
Birch,28,40.192690751643944,0.18134348
Birch,29,39.7510371427611,0.18263225
DBScan,,ERROR,ERROR
Affinity,,36.154431706253185,0.23678322
Mean Shift,,12.025070204603011,0.19980597
Agglomerative,ward-euclidean-2,61.97210677165367,0.09235075
Agglomerative,ward-euclidean-3,57.87347984080333,0.09446652
Agglomerative,ward-euclidean-4,55.991539032757636,0.09257844
Agglomerative,ward-euclidean-5,53.678879697396425,0.08653808
Agglomerative,ward-euclidean-6,53.0335220979059,0.096175805
Agglomerative,ward-euclidean-7,52.89788028350508,0.10905497
Agglomerative,ward-euclidean-8,53.01121999179283,0.11817916
Agglomerative,ward-euclidean-9,51.43453931490441,0.12351917
Agglomerative,ward-euclidean-10,49.8855775282359,0.12725234
Agglomerative,ward-euclidean-11,48.856974784045036,0.13621995
Agglomerative,ward-euclidean-12,47.79529687461186,0.14450985
Agglomerative,ward-euclidean-13,47.00178415302354,0.14220239
Agglomerative,ward-euclidean-14,46.35534944227414,0.15034668
Agglomerative,ward-euclidean-15,45.80931729697235,0.1554285
Agglomerative,ward-euclidean-16,45.19276725738071,0.15810245
Agglomerative,ward-euclidean-17,44.76872829912041,0.15299293
Agglomerative,ward-euclidean-18,44.53780544813316,0.15270638
Agglomerative,ward-euclidean-19,44.18728329346621,0.16056257
Agglomerative,ward-euclidean-20,43.59961827670506,0.15658437
Agglomerative,ward-euclidean-21,43.04213060623431,0.1593604
Agglomerative,ward-euclidean-22,42.59391569582253,0.16276588
Agglomerative,ward-euclidean-23,42.16633055155382,0.16209595
