algorithm,params,calinski,siluetas
k-means,2,28.87739689185429,0.053527284
k-means,3,26.951399998166373,0.053476244
k-means,4,24.85569838692201,0.055055138
k-means,5,23.494358036166847,0.057477236
k-means,6,22.5849479807093,0.06557028
k-means,7,22.011250353616514,0.06759602
k-means,8,20.62036031400722,0.072132915
k-means,9,19.136607851209163,0.068304785
k-means,10,19.138715057769,0.0507336
k-means,11,18.48003373686907,0.06987191
k-means,12,18.256926510072102,0.08437602
k-means,13,17.882934981566198,0.072486445
k-means,14,17.38713414352506,0.08714769
k-means,15,16.74884509208386,0.08014527
k-means,16,16.559204275752748,0.07963937
k-means,17,16.01250507436635,0.07770602
k-means,18,15.983548308146167,0.09252209
k-means,19,15.842669450000514,0.09012348
k-means,20,15.420078408768296,0.095809236
k-means,21,15.373979242783605,0.09462459
k-means,22,14.734613559039241,0.088968664
k-means,23,14.561172441913884,0.100646645
k-means,24,14.420722471534747,0.093899116
k-means,25,14.319288616629049,0.10155175
k-means,26,14.095080651377993,0.1099998
k-means,27,13.993246483863489,0.107798666
k-means,28,13.755339641333073,0.11369647
k-means,29,13.707538220286612,0.1210914
Birch,2,17.65933557053989,0.018472591
Birch,3,18.341676266102453,0.021295285
Birch,4,18.01366525675601,0.024843656
Birch,5,17.868214772177268,0.029992538
Birch,6,17.1968494301129,0.037718598
Birch,7,16.64035012955899,0.037719283
Birch,8,16.331368758912124,0.03993789
Birch,9,15.956027765632449,0.03642263
Birch,10,15.728022553431824,0.044130668
Birch,11,15.567281252891124,0.052730687
Birch,12,15.265324518712335,0.050962567
Birch,13,15.057152794036238,0.057585593
Birch,14,14.871533177015383,0.062090736
Birch,15,14.73866537680067,0.06704694
Birch,16,14.67177751244481,0.07270963
Birch,17,14.569765090012964,0.06958736
Birch,18,14.425289391920344,0.06355155
Birch,19,14.29734723274003,0.041476123
Birch,20,14.182760383411292,0.043336388
Birch,21,14.084945850463827,0.048002087
Birch,22,14.01458158974797,0.054459058
Birch,23,13.89997699650833,0.056449
Birch,24,13.807299790279426,0.06291049
Birch,25,13.723601792275105,0.06761336
Birch,26,13.648128787869629,0.07317901
Birch,27,13.574115875822464,0.07643931
Birch,28,13.481539161140551,0.081008025
