algorithm,params,calinski,siluetas
Agglomerative,complete-l1-25,1308.238432387644,0.34407058
Agglomerative,complete-l1-26,1347.2312296156827,0.3520063
Agglomerative,complete-l1-27,1314.7549086543916,0.3502544
Agglomerative,complete-l1-28,1290.9950252720084,0.34890845
Agglomerative,complete-l1-29,1280.2442586487098,0.34831417
Agglomerative,complete-l2-2,1112.944302075394,0.5451324
Agglomerative,complete-l2-3,667.6191610786414,0.48873648
Agglomerative,complete-l2-4,1112.622801817682,0.4742766
Agglomerative,complete-l2-5,1260.4657169388963,0.4589945
Agglomerative,complete-l2-6,1392.404360610035,0.42907125
Agglomerative,complete-l2-7,1204.2795772388167,0.42747378
Agglomerative,complete-l2-8,1215.5355437500516,0.42073593
Agglomerative,complete-l2-9,1121.174973427726,0.42504874
Agglomerative,complete-l2-10,1027.1475476498376,0.3938645
Agglomerative,complete-l2-11,1111.8901965917862,0.39619502
Agglomerative,complete-l2-12,1081.2635370943724,0.38526064
Agglomerative,complete-l2-13,1112.404038680487,0.36215755
Agglomerative,complete-l2-14,1122.7255128461488,0.36829233
Agglomerative,complete-l2-15,1209.945729094287,0.37199762
Agglomerative,complete-l2-16,1192.1071128437113,0.37532634
Agglomerative,complete-l2-17,1199.0791190481866,0.3647642
Agglomerative,complete-l2-18,1251.3569042427316,0.34646925
Agglomerative,complete-l2-19,1244.4991121958012,0.34202802
Agglomerative,complete-l2-20,1292.3720470285232,0.35340592
Agglomerative,complete-l2-21,1280.3017936935253,0.3563952
Agglomerative,complete-l2-22,1260.6480784051637,0.35416347
Agglomerative,complete-l2-23,1369.3889087369982,0.38145623
Agglomerative,complete-l2-24,1357.1333417801175,0.37971088
Agglomerative,complete-l2-25,1363.0134595631598,0.37203187
Agglomerative,complete-l2-26,1329.7429472786355,0.36499667
Agglomerative,complete-l2-27,1360.2196700047705,0.3690384
Agglomerative,complete-l2-28,1327.0287155728606,0.36672676
Agglomerative,complete-l2-29,1426.774660885729,0.3831226
Agglomerative,complete-manhattan-2,518.201391300988,0.44096014
Agglomerative,complete-manhattan-3,1103.3844765295,0.4742272
Agglomerative,complete-manhattan-4,836.8593559608786,0.45017383
Agglomerative,complete-manhattan-5,1328.082786016556,0.46925247
Agglomerative,complete-manhattan-6,1109.852945915634,0.40104008
Agglomerative,complete-manhattan-7,953.3709230353112,0.39862305
Agglomerative,complete-manhattan-8,931.4917460257059,0.3573136
Agglomerative,complete-manhattan-9,849.5148411478651,0.3611625
Agglomerative,complete-manhattan-10,925.2147509129096,0.36387125
Agglomerative,complete-manhattan-11,997.0222858289387,0.36456427
Agglomerative,complete-manhattan-12,1109.0887660108049,0.35940617
Agglomerative,complete-manhattan-13,1094.5555519786,0.33557662
Agglomerative,complete-manhattan-14,1134.469507352913,0.33611026
Agglomerative,complete-manhattan-15,1201.9986508002858,0.35355023
Agglomerative,complete-manhattan-16,1185.40594108541,0.33918142
Agglomerative,complete-manhattan-17,1145.6786019460005,0.32480833
Agglomerative,complete-manhattan-18,1210.6945191620362,0.33977944
Agglomerative,complete-manhattan-19,1191.5230403882142,0.34248865
Agglomerative,complete-manhattan-20,1193.7900053808285,0.34351984
Agglomerative,complete-manhattan-21,1264.1548408102185,0.36271724
Agglomerative,complete-manhattan-22,1219.1021552879897,0.36202523
Agglomerative,complete-manhattan-23,1298.299360873965,0.35933757
Agglomerative,complete-manhattan-24,1324.531821213007,0.34563857
Agglomerative,complete-manhattan-25,1308.238432387644,0.34407058
Agglomerative,complete-manhattan-26,1347.2312296156827,0.3520063
Agglomerative,complete-manhattan-27,1314.7549086543916,0.3502544
Agglomerative,complete-manhattan-28,1290.9950252720084,0.34890845
Agglomerative,complete-manhattan-29,1280.2442586487098,0.34831417
Agglomerative,complete-cosine-2,1187.3763898578104,0.5538663
Agglomerative,complete-cosine-3,979.2751826369577,0.38608086
Agglomerative,complete-cosine-4,1036.344459703586,0.36946824
Agglomerative,complete-cosine-5,800.6818860008364,0.30748737
Agglomerative,complete-cosine-6,782.3685479453528,0.28386593
Agglomerative,complete-cosine-7,754.4674845654271,0.22710621
Agglomerative,complete-cosine-8,651.6871547266963,0.20633921
Agglomerative,complete-cosine-9,576.5537918709774,0.19661395
Agglomerative,complete-cosine-10,546.617984794502,0.17693186
Agglomerative,complete-cosine-11,496.54821614095954,0.086159416
Agglomerative,complete-cosine-12,461.3281639744926,0.07964198
Agglomerative,complete-cosine-13,423.5900037673895,0.07688862
Agglomerative,complete-cosine-14,398.58922650265686,0.022531485
Agglomerative,complete-cosine-15,371.08107734817827,0.0041197846
Agglomerative,complete-cosine-16,346.1892417636371,-0.0076363627
Agglomerative,complete-cosine-17,331.4496461689085,-0.00835287
Agglomerative,complete-cosine-18,319.1744968957312,-0.0057078656
Agglomerative,complete-cosine-19,301.1373613461622,-0.015737323
Agglomerative,complete-cosine-20,285.0636277545657,-0.02361638
Agglomerative,complete-cosine-21,271.6491848278952,-0.02314977
Agglomerative,complete-cosine-22,258.5290733311495,-0.040895227
Agglomerative,complete-cosine-23,247.1744625015366,-0.048644334
Agglomerative,complete-cosine-24,236.21040629322957,-0.05546332
Agglomerative,complete-cosine-25,227.30523970330174,-0.06328727
Agglomerative,complete-cosine-26,218.84104510589825,-0.06315642
Agglomerative,complete-cosine-27,210.42267539600198,-0.070720516
Agglomerative,complete-cosine-28,202.90040225140072,-0.07308553
Agglomerative,complete-cosine-29,200.51118037497312,-0.07606605
Agglomerative,average-euclidean-2,1127.904690673293,0.57526016
Agglomerative,average-euclidean-3,757.6091702672558,0.49144816
Agglomerative,average-euclidean-4,1359.1269588028515,0.54751503
Agglomerative,average-euclidean-5,1043.3291363637295,0.53874236
Agglomerative,average-euclidean-6,856.9001788813912,0.53321195
Agglomerative,average-euclidean-7,845.0981720909235,0.46565694
Agglomerative,average-euclidean-8,908.8418947236831,0.432989
Agglomerative,average-euclidean-9,1085.7865380524709,0.4221262
Agglomerative,average-euclidean-10,970.8810017326322,0.40842587
Agglomerative,average-euclidean-11,1144.378610509645,0.40443543
Agglomerative,average-euclidean-12,1045.3893715214351,0.39519146
Agglomerative,average-euclidean-13,1064.4745732463157,0.40260744
Agglomerative,average-euclidean-14,1025.1134352483798,0.3923609
Agglomerative,average-euclidean-15,1011.5154305950115,0.38659033
Agglomerative,average-euclidean-16,965.899511940339,0.3808268
Agglomerative,average-euclidean-17,1015.2000542329951,0.38114038
Agglomerative,average-euclidean-18,1034.728599995161,0.38812524
Agglomerative,average-euclidean-19,1092.949186633754,0.38962612
Agglomerative,average-euclidean-20,1128.515959376616,0.39789367
Agglomerative,average-euclidean-21,1099.0297304307314,0.39265653
Agglomerative,average-euclidean-22,1048.5269671101737,0.3899676
Agglomerative,average-euclidean-23,1010.0733928481831,0.3837607
Agglomerative,average-euclidean-24,980.9975154289814,0.36652678
Agglomerative,average-euclidean-25,1026.1033739367513,0.3649815
Agglomerative,average-euclidean-26,1011.2024010290503,0.36917636
Agglomerative,average-euclidean-27,998.3374634918503,0.36707312
Agglomerative,average-euclidean-28,1128.9728365364385,0.36419183
Agglomerative,average-euclidean-29,1123.5864022840842,0.3576956
Agglomerative,average-l1-2,94.44295960256213,0.3537734
Agglomerative,average-l1-3,813.7279747282117,0.47532842
Agglomerative,average-l1-4,553.8519987311461,0.4520752
Agglomerative,average-l1-5,423.95047453510057,0.41308573
Agglomerative,average-l1-6,837.1918759518653,0.49743018
Agglomerative,average-l1-7,825.3517048766556,0.4370006
Agglomerative,average-l1-8,711.8109329404607,0.38615412
Agglomerative,average-l1-9,869.8765326372765,0.42067316
Agglomerative,average-l1-10,1123.627300999587,0.4304231
Agglomerative,average-l1-11,1017.7550968975163,0.4159677
Agglomerative,average-l1-12,1015.8617851254428,0.41995907
Agglomerative,average-l1-13,977.9404408150706,0.38903823
Agglomerative,average-l1-14,935.5550841933718,0.3798923
Agglomerative,average-l1-15,895.3200209345272,0.3675915
Agglomerative,average-l1-16,1009.6493944399193,0.38623658
Agglomerative,average-l1-17,1038.7102171271918,0.37157625
Agglomerative,average-l1-18,1004.3237936725312,0.36525202
Agglomerative,average-l1-19,1030.162686014747,0.38016495
Agglomerative,average-l1-20,1060.5595848779014,0.3863767
Agglomerative,average-l1-21,1028.745701739624,0.38126758
Agglomerative,average-l1-22,1052.0190878321655,0.36966056
Agglomerative,average-l1-23,1005.9780901744957,0.3671497
Agglomerative,average-l1-24,986.6495645841959,0.369626
Agglomerative,average-l1-25,1033.2916259031213,0.37677187
Agglomerative,average-l1-26,1083.7127103946436,0.37053803
Agglomerative,average-l1-27,1234.0802992092051,0.36642435
Agglomerative,average-l1-28,1210.2248461432036,0.3666515
Agglomerative,average-l1-29,1181.8575408831687,0.36497635
Agglomerative,average-l2-2,1127.904690673293,0.57526016
Agglomerative,average-l2-3,757.6091702672558,0.49144816
Agglomerative,average-l2-4,1359.1269588028515,0.54751503
Agglomerative,average-l2-5,1043.3291363637295,0.53874236
Agglomerative,average-l2-6,856.9001788813912,0.53321195
Agglomerative,average-l2-7,845.0981720909235,0.46565694
Agglomerative,average-l2-8,908.8418947236831,0.432989
Agglomerative,average-l2-9,1085.7865380524709,0.4221262
Agglomerative,average-l2-10,970.8810017326322,0.40842587
Agglomerative,average-l2-11,1144.378610509645,0.40443543
Agglomerative,average-l2-12,1045.3893715214351,0.39519146
Agglomerative,average-l2-13,1064.4745732463157,0.40260744
Agglomerative,average-l2-14,1025.1134352483798,0.3923609
Agglomerative,average-l2-15,1011.5154305950115,0.38659033
Agglomerative,average-l2-16,965.899511940339,0.3808268
Agglomerative,average-l2-17,1015.2000542329951,0.38114038
Agglomerative,average-l2-18,1034.728599995161,0.38812524
Agglomerative,average-l2-19,1092.949186633754,0.38962612
Agglomerative,average-l2-20,1128.515959376616,0.39789367
Agglomerative,average-l2-21,1099.0297304307314,0.39265653
Agglomerative,average-l2-22,1048.5269671101737,0.3899676
Agglomerative,average-l2-23,1010.0733928481831,0.3837607
Agglomerative,average-l2-24,980.9975154289814,0.36652678
Agglomerative,average-l2-25,1026.1033739367513,0.3649815
Agglomerative,average-l2-26,1011.2024010290503,0.36917636
Agglomerative,average-l2-27,998.3374634918503,0.36707312
Agglomerative,average-l2-28,1128.9728365364385,0.36419183
Agglomerative,average-l2-29,1123.5864022840842,0.3576956
Agglomerative,average-manhattan-2,94.44295960256213,0.3537734
Agglomerative,average-manhattan-3,813.7279747282117,0.47532842
Agglomerative,average-manhattan-4,553.8519987311461,0.4520752
Agglomerative,average-manhattan-5,423.95047453510057,0.41308573
Agglomerative,average-manhattan-6,837.1918759518653,0.49743018
Agglomerative,average-manhattan-7,825.3517048766556,0.4370006
Agglomerative,average-manhattan-8,711.8109329404607,0.38615412
Agglomerative,average-manhattan-9,869.8765326372765,0.42067316
Agglomerative,average-manhattan-10,1123.627300999587,0.4304231
Agglomerative,average-manhattan-11,1017.7550968975163,0.4159677
Agglomerative,average-manhattan-12,1015.8617851254428,0.41995907
Agglomerative,average-manhattan-13,977.9404408150706,0.38903823
Agglomerative,average-manhattan-14,935.5550841933718,0.3798923
Agglomerative,average-manhattan-15,895.3200209345272,0.3675915
Agglomerative,average-manhattan-16,1009.6493944399193,0.38623658
Agglomerative,average-manhattan-17,1038.7102171271918,0.37157625
Agglomerative,average-manhattan-18,1004.3237936725312,0.36525202
Agglomerative,average-manhattan-19,1030.162686014747,0.38016495
Agglomerative,average-manhattan-20,1060.5595848779014,0.3863767
Agglomerative,average-manhattan-21,1028.745701739624,0.38126758
Agglomerative,average-manhattan-22,1052.0190878321655,0.36966056
Agglomerative,average-manhattan-23,1005.9780901744957,0.3671497
Agglomerative,average-manhattan-24,986.6495645841959,0.369626
Agglomerative,average-manhattan-25,1033.2916259031213,0.37677187
Agglomerative,average-manhattan-26,1083.7127103946436,0.37053803
Agglomerative,average-manhattan-27,1234.0802992092051,0.36642435
Agglomerative,average-manhattan-28,1210.2248461432036,0.3666515
Agglomerative,average-manhattan-29,1181.8575408831687,0.36497635
Agglomerative,average-cosine-2,1072.231875546651,0.56718075
Agglomerative,average-cosine-3,1445.3488739717914,0.52475107
Agglomerative,average-cosine-4,1052.1893880623907,0.38612673
Agglomerative,average-cosine-5,802.4054610168331,0.31366432
Agglomerative,average-cosine-6,789.7092993277731,0.2965198
Agglomerative,average-cosine-7,759.9387286312851,0.25911885
Agglomerative,average-cosine-8,660.2726846176629,0.23272142
Agglomerative,average-cosine-9,580.8389663467931,0.21576269
Agglomerative,average-cosine-10,526.0475789934081,0.21069865
Agglomerative,average-cosine-11,510.45287327172963,0.17593294
Agglomerative,average-cosine-12,472.66669595316125,0.12616669
Agglomerative,average-cosine-13,437.0471903942335,0.082054086
Agglomerative,average-cosine-14,404.49352296666734,0.063066855
Agglomerative,average-cosine-15,375.88427624138336,0.040123727
Agglomerative,average-cosine-16,350.52126757361515,0.027769987
Agglomerative,average-cosine-17,328.48252039227174,0.013464959
Agglomerative,average-cosine-18,310.001588782279,0.008196573
Agglomerative,average-cosine-19,292.45501040896613,0.0067924517
Agglomerative,average-cosine-20,281.15134118969587,-0.01331509
Agglomerative,average-cosine-21,267.09234616735324,-0.014872878
Agglomerative,average-cosine-22,257.15450423795613,-0.014526813
Agglomerative,average-cosine-23,245.19482887362042,-0.01599322
Agglomerative,average-cosine-24,243.6398356123656,-0.012001413
Agglomerative,average-cosine-25,234.20014757791287,-0.014239264
Agglomerative,average-cosine-26,225.06248832388624,-0.023839276
Agglomerative,average-cosine-27,216.1014154046865,-0.024257373
Agglomerative,average-cosine-28,207.8564001692791,-0.031148195
Agglomerative,average-cosine-29,200.29062518929746,-0.038979188
Agglomerative,single-euclidean-2,16.93286207535894,0.5491686
Agglomerative,single-euclidean-3,9.650127975033586,0.10855664
Agglomerative,single-euclidean-4,6.631036972376282,-0.11470088
Agglomerative,single-euclidean-5,4.977134889370306,-0.11906278
Agglomerative,single-euclidean-6,4.26527334086857,-0.19232202
Agglomerative,single-euclidean-7,3.641836594035519,-0.4670916
Agglomerative,single-euclidean-8,6.665194554489266,-0.4526753
Agglomerative,single-euclidean-9,5.82324569780479,-0.45539916
Agglomerative,single-euclidean-10,5.202296917591321,-0.51157975
Agglomerative,single-euclidean-11,4.790818946459917,-0.5332153
Agglomerative,single-euclidean-12,5.417704897356857,-0.55741197
Agglomerative,single-euclidean-13,4.994358584241137,-0.5682811
Agglomerative,single-euclidean-14,4.614713811319175,-0.5678306
Agglomerative,single-euclidean-15,4.694660646415712,-0.5717538
Agglomerative,single-euclidean-16,4.453393803751144,-0.5729759
Agglomerative,single-euclidean-17,6.275305571005536,-0.55265313
Agglomerative,single-euclidean-18,5.924015874484638,-0.57287276
Agglomerative,single-euclidean-19,7.068540904759239,-0.55852497
Agglomerative,single-euclidean-20,6.741868803783288,-0.5757561
Agglomerative,single-euclidean-21,7.449650410306601,-0.56247723
Agglomerative,single-euclidean-22,7.140251538277927,-0.5597132
Agglomerative,single-euclidean-23,7.028606224424495,-0.5544633
Agglomerative,single-euclidean-24,6.788885083557891,-0.56067944
Agglomerative,single-euclidean-25,6.86076266404292,-0.5454268
Agglomerative,single-euclidean-26,8.306936142715779,-0.52489424
Agglomerative,single-euclidean-27,8.045731150587269,-0.5276054
Agglomerative,single-euclidean-28,7.812690185412732,-0.5256786
Agglomerative,single-euclidean-29,7.520608468349011,-0.52740586
Agglomerative,single-l1-2,16.93286207535894,0.5491686
Agglomerative,single-l1-3,9.650127975033586,0.10855664
Agglomerative,single-l1-4,6.631036972376282,-0.11470088
Agglomerative,single-l1-5,4.977134889370306,-0.11906278
Agglomerative,single-l1-6,4.26527334086857,-0.19232202
Agglomerative,single-l1-7,3.641836594035519,-0.4670916
Agglomerative,single-l1-8,3.1177293280298217,-0.46981326
Agglomerative,single-l1-9,2.8545828479587567,-0.4960565
Agglomerative,single-l1-10,2.5759938686021453,-0.5311363
Agglomerative,single-l1-11,2.4201870711374487,-0.5326909
Agglomerative,single-l1-12,4.454571075120859,-0.51907545
Agglomerative,single-l1-13,5.067144918902081,-0.54245937
Agglomerative,single-l1-14,7.2029094719380105,-0.5238514
Agglomerative,single-l1-15,6.704844914031395,-0.55122197
Agglomerative,single-l1-16,6.311236354082798,-0.57029307
Agglomerative,single-l1-17,5.917849358260159,-0.56982344
Agglomerative,single-l1-18,5.952730980977056,-0.57182336
Agglomerative,single-l1-19,5.6729182315058395,-0.58541954
Agglomerative,single-l1-20,8.792266263334188,-0.549999
Agglomerative,single-l1-21,8.399894443577981,-0.5632984
Agglomerative,single-l1-22,8.006696690296492,-0.5659862
Agglomerative,single-l1-23,7.669460036496637,-0.56721675
Agglomerative,single-l1-24,7.351462331509947,-0.56812185
Agglomerative,single-l1-25,7.267524739253728,-0.5621543
Agglomerative,single-l1-26,6.966825689312957,-0.56784016
Agglomerative,single-l1-27,72.1040461775857,-0.2867876
Agglomerative,single-l1-28,69.77832300893667,-0.31033352
Agglomerative,single-l1-29,67.18101831941915,-0.3134213
Agglomerative,single-l2-2,16.93286207535894,0.5491686
Agglomerative,single-l2-3,9.650127975033586,0.10855664
Agglomerative,single-l2-4,6.631036972376282,-0.11470088
Agglomerative,single-l2-5,4.977134889370306,-0.11906278
Agglomerative,single-l2-6,4.26527334086857,-0.19232202
Agglomerative,single-l2-7,3.641836594035519,-0.4670916
Agglomerative,single-l2-8,6.665194554489266,-0.4526753
Agglomerative,single-l2-9,5.82324569780479,-0.45539916
Agglomerative,single-l2-10,5.202296917591321,-0.51157975
Agglomerative,single-l2-11,4.790818946459917,-0.5332153
Agglomerative,single-l2-12,5.417704897356857,-0.55741197
Agglomerative,single-l2-13,4.994358584241137,-0.5682811
Agglomerative,single-l2-14,4.614713811319175,-0.5678306
Agglomerative,single-l2-15,4.694660646415712,-0.5717538
Agglomerative,single-l2-16,4.453393803751144,-0.5729759
Agglomerative,single-l2-17,6.275305571005536,-0.55265313
Agglomerative,single-l2-18,5.924015874484638,-0.57287276
Agglomerative,single-l2-19,7.068540904759239,-0.55852497
Agglomerative,single-l2-20,6.741868803783288,-0.5757561
Agglomerative,single-l2-21,7.449650410306601,-0.56247723
Agglomerative,single-l2-22,7.140251538277927,-0.5597132
Agglomerative,single-l2-23,7.028606224424495,-0.5544633
Agglomerative,single-l2-24,6.788885083557891,-0.56067944
Agglomerative,single-l2-25,6.86076266404292,-0.5454268
Agglomerative,single-l2-26,8.306936142715779,-0.52489424
Agglomerative,single-l2-27,8.045731150587269,-0.5276054
Agglomerative,single-l2-28,7.812690185412732,-0.5256786
Agglomerative,single-l2-29,7.520608468349011,-0.52740586
Agglomerative,single-manhattan-2,16.93286207535894,0.5491686
Agglomerative,single-manhattan-3,9.650127975033586,0.10855664
Agglomerative,single-manhattan-4,6.631036972376282,-0.11470088
Agglomerative,single-manhattan-5,4.977134889370306,-0.11906278
Agglomerative,single-manhattan-6,4.26527334086857,-0.19232202
Agglomerative,single-manhattan-7,3.641836594035519,-0.4670916
Agglomerative,single-manhattan-8,3.1177293280298217,-0.46981326
Agglomerative,single-manhattan-9,2.8545828479587567,-0.4960565
Agglomerative,single-manhattan-10,2.5759938686021453,-0.5311363
Agglomerative,single-manhattan-11,2.4201870711374487,-0.5326909
Agglomerative,single-manhattan-12,4.454571075120859,-0.51907545
Agglomerative,single-manhattan-13,5.067144918902081,-0.54245937
Agglomerative,single-manhattan-14,7.2029094719380105,-0.5238514
Agglomerative,single-manhattan-15,6.704844914031395,-0.55122197
Agglomerative,single-manhattan-16,6.311236354082798,-0.57029307
Agglomerative,single-manhattan-17,5.917849358260159,-0.56982344
Agglomerative,single-manhattan-18,5.952730980977056,-0.57182336
Agglomerative,single-manhattan-19,5.6729182315058395,-0.58541954
Agglomerative,single-manhattan-20,8.792266263334188,-0.549999
Agglomerative,single-manhattan-21,8.399894443577981,-0.5632984
Agglomerative,single-manhattan-22,8.006696690296492,-0.5659862
Agglomerative,single-manhattan-23,7.669460036496637,-0.56721675
Agglomerative,single-manhattan-24,7.351462331509947,-0.56812185
Agglomerative,single-manhattan-25,7.267524739253728,-0.5621543
Agglomerative,single-manhattan-26,6.966825689312957,-0.56784016
Agglomerative,single-manhattan-27,72.1040461775857,-0.2867876
Agglomerative,single-manhattan-28,69.77832300893667,-0.31033352
Agglomerative,single-manhattan-29,67.18101831941915,-0.3134213
Agglomerative,single-cosine-2,0.9703413092328642,-0.05583018
Agglomerative,single-cosine-3,572.7693075737773,0.20904617
