algorithm,params,calinski,siluetas
k-means,2,37.87864769255544,0.07435966
k-means,3,35.07621323256558,0.06562007
k-means,4,32.15914806342718,0.07184086
k-means,5,30.110171614401846,0.077985585
k-means,6,28.92707444623181,0.08253637
k-means,7,28.268579651634386,0.07833744
k-means,8,26.696025599428093,0.07911654
k-means,9,25.64815302899038,0.09054603
k-means,10,25.21075091207249,0.0972837
k-means,11,24.16440875690442,0.08039061
k-means,12,24.005438980297246,0.086274974
k-means,13,22.933918802852975,0.0935321
k-means,14,21.455759712567094,0.08529911
k-means,15,21.388343762159337,0.09980101
k-means,16,21.178042340809,0.097842045
k-means,17,20.797777774863818,0.09706069
k-means,18,20.235581943429306,0.10427695
k-means,19,19.67320170391394,0.105148695
k-means,20,19.46985583991181,0.10897815
k-means,21,19.130692120788797,0.10022948
k-means,22,18.5629768929784,0.11172671
k-means,23,18.47970294324444,0.11226119
k-means,24,18.566742696332387,0.12047616
k-means,25,18.078083971662917,0.11348839
k-means,26,17.756918303454263,0.11664317
k-means,27,17.437521784979772,0.12689991
k-means,28,17.42745048626102,0.121130265
k-means,29,17.215139833696814,0.11557632
Birch,2,25.268572502343893,0.07179119
Birch,3,25.0992747024335,0.05022035
Birch,4,24.44778574707466,0.05713024
Birch,5,23.790490095834986,0.062217765
Birch,6,22.96866333663426,0.061670363
Birch,7,22.463987551039978,0.06278014
Birch,8,21.933541587184656,0.063019395
Birch,9,21.319988418642,0.051117692
Birch,10,21.024810169415186,0.06121637
Birch,11,20.63230453635551,0.06311716
Birch,12,20.385661040291655,0.07038628
Birch,13,19.957667422203663,0.07406471
Birch,14,19.56803212633747,0.0805541
Birch,15,19.18246568640812,0.08569114
Birch,16,18.833431952101,0.08280135
Birch,17,18.56591301746997,0.08755547
Birch,18,18.30152821773693,0.08861733
Birch,19,18.089540481223313,0.09342295
Birch,20,17.843917362036816,0.09233145
Birch,21,17.63973310889448,0.096384875
Birch,22,17.44432864238314,0.09891471
Birch,23,17.271903383043245,0.10196296
Birch,24,17.123275888789408,0.10168177
Birch,25,17.012619218614656,0.105703264
Birch,26,16.92077939736693,0.110538766
Birch,27,16.842212337721428,0.11517907
Birch,28,16.738904720233062,0.113404274
Birch,29,16.644033823231428,0.11850935
DBScan,,ERROR,ERROR
Affinity,,13.782464318479915,0.20583537
Mean Shift,,ERROR,ERROR
Agglomerative,ward-euclidean-2,23.315540478069423,0.06590544
Agglomerative,ward-euclidean-3,22.0985378685399,0.058065824
Agglomerative,ward-euclidean-4,21.670687586728043,0.06627413
Agglomerative,ward-euclidean-5,21.715548062780684,0.054845758
Agglomerative,ward-euclidean-6,21.49796454358756,0.04783986
Agglomerative,ward-euclidean-7,21.33014770387097,0.054658715
Agglomerative,ward-euclidean-8,20.715968353892897,0.057923954
Agglomerative,ward-euclidean-9,20.30068817600442,0.053131662
Agglomerative,ward-euclidean-10,19.973496135141644,0.0477585
Agglomerative,ward-euclidean-11,19.616989561521184,0.045360193
Agglomerative,ward-euclidean-12,19.341712638310927,0.05334672
Agglomerative,ward-euclidean-13,19.06015257253573,0.059909564
Agglomerative,ward-euclidean-14,18.75711770870096,0.06476423
Agglomerative,ward-euclidean-15,18.49184971101504,0.07146138
Agglomerative,ward-euclidean-16,18.274662173949352,0.07604914
Agglomerative,ward-euclidean-17,18.034842082382177,0.08156223
Agglomerative,ward-euclidean-18,17.827493723976048,0.07710439
Agglomerative,ward-euclidean-19,17.634404629268705,0.08203811
Agglomerative,ward-euclidean-20,17.479395337502226,0.08696524
Agglomerative,ward-euclidean-21,17.3193742947811,0.0844526
Agglomerative,ward-euclidean-22,17.154232445835923,0.084334485
Agglomerative,ward-euclidean-23,17.006169230160115,0.088659875
Agglomerative,ward-euclidean-24,16.870213242226487,0.09376012
Agglomerative,ward-euclidean-25,16.76016561642302,0.099136345
Agglomerative,ward-euclidean-26,16.673309873951638,0.102149636
Agglomerative,ward-euclidean-27,16.59307755290628,0.10630536
Agglomerative,ward-euclidean-28,16.530908739474363,0.11156392
Agglomerative,ward-euclidean-29,16.48108938633687,0.11292959
Agglomerative,complete-euclidean-2,16.53809699088617,0.101835564
Agglomerative,complete-euclidean-3,12.188012219349792,0.095163405
Agglomerative,complete-euclidean-4,9.579844063520893,0.095627666
Agglomerative,complete-euclidean-5,10.14205658274325,0.08391605
Agglomerative,complete-euclidean-6,9.543834294948303,0.0861389
Agglomerative,complete-euclidean-7,8.811475484760809,0.08723257
Agglomerative,complete-euclidean-8,8.763870061020642,0.082878046
Agglomerative,complete-euclidean-9,8.326830017723038,0.08392901
Agglomerative,complete-euclidean-10,7.939434866128124,0.084433205
Agglomerative,complete-euclidean-11,8.701999844602842,0.07004367
Agglomerative,complete-euclidean-12,9.454558848802732,0.06943184
Agglomerative,complete-euclidean-13,10.23805908853308,0.042518582
Agglomerative,complete-euclidean-14,10.024359144902101,0.044609003
Agglomerative,complete-euclidean-15,9.562473198675287,0.04448391
Agglomerative,complete-euclidean-16,9.321523702404473,0.04585831
Agglomerative,complete-euclidean-17,9.814281083433883,0.049090583
Agglomerative,complete-euclidean-18,9.720872592065167,0.047650814
Agglomerative,complete-euclidean-19,10.613387316235453,0.050189346
Agglomerative,complete-euclidean-20,10.97254155055438,0.053926818
Agglomerative,complete-euclidean-21,11.063303626831068,0.05676358
Agglomerative,complete-euclidean-22,11.112457006909372,0.058242556
Agglomerative,complete-euclidean-23,11.291972122324287,0.06244322
Agglomerative,complete-euclidean-24,11.496668049893705,0.06293337
Agglomerative,complete-euclidean-25,11.28334193281942,0.064223096
Agglomerative,complete-euclidean-26,11.473246239203853,0.061569482
Agglomerative,complete-euclidean-27,11.395839469609735,0.060235836
Agglomerative,complete-euclidean-28,11.375881746557797,0.06168642
Agglomerative,complete-euclidean-29,11.128698834798195,0.062201664
Agglomerative,complete-l1-2,5.4017975842355135,0.4119209
Agglomerative,complete-l1-3,7.2180884177339495,0.352046
Agglomerative,complete-l1-4,8.012145584314462,0.1899663
Agglomerative,complete-l1-5,9.225908161997806,0.17808267
Agglomerative,complete-l1-6,9.833262897027653,0.16203381
Agglomerative,complete-l1-7,10.287644682227697,0.1136929
Agglomerative,complete-l1-8,12.179996094795413,0.0491786
Agglomerative,complete-l1-9,11.634181903196707,0.051526405
Agglomerative,complete-l1-10,10.994575681342727,0.05160168
Agglomerative,complete-l1-11,10.591882782808105,0.052787326
Agglomerative,complete-l1-12,10.341041018236481,0.05247904
Agglomerative,complete-l1-13,9.973585115313709,0.05402909
Agglomerative,complete-l1-14,10.30712518905193,0.040176056
Agglomerative,complete-l1-15,9.94376696106043,0.040469334
Agglomerative,complete-l1-16,9.643335492758569,0.04112614
Agglomerative,complete-l1-17,9.397938473983048,0.04176408
Agglomerative,complete-l1-18,9.362458007803456,0.044155337
Agglomerative,complete-l1-19,10.417279958564205,0.052669767
Agglomerative,complete-l1-20,10.353161619397174,0.055447888
Agglomerative,complete-l1-21,10.422253711579796,0.049698684
Agglomerative,complete-l1-22,10.426660328809515,0.05253332
Agglomerative,complete-l1-23,10.659964216740859,0.0526989
Agglomerative,complete-l1-24,10.629320272260186,0.04344149
Agglomerative,complete-l1-25,10.603836829914439,0.041865144
Agglomerative,complete-l1-26,10.354645699015428,0.04276427
Agglomerative,complete-l1-27,10.229283805273338,0.04393432
Agglomerative,complete-l1-28,10.097908766445924,0.04557524
Agglomerative,complete-l1-29,10.200477102178255,0.042886306
Agglomerative,complete-l2-2,16.53809699088617,0.101835564
Agglomerative,complete-l2-3,12.188012219349792,0.095163405
Agglomerative,complete-l2-4,9.579844063520893,0.095627666
Agglomerative,complete-l2-5,10.14205658274325,0.08391605
Agglomerative,complete-l2-6,9.543834294948303,0.0861389
Agglomerative,complete-l2-7,8.811475484760809,0.08723257
Agglomerative,complete-l2-8,8.763870061020642,0.082878046
Agglomerative,complete-l2-9,8.326830017723038,0.08392901
Agglomerative,complete-l2-10,7.939434866128124,0.084433205
Agglomerative,complete-l2-11,8.701999844602842,0.07004367
Agglomerative,complete-l2-12,9.454558848802732,0.06943184
Agglomerative,complete-l2-13,10.23805908853308,0.042518582
Agglomerative,complete-l2-14,10.024359144902101,0.044609003
Agglomerative,complete-l2-15,9.562473198675287,0.04448391
Agglomerative,complete-l2-16,9.321523702404473,0.04585831
Agglomerative,complete-l2-17,9.814281083433883,0.049090583
Agglomerative,complete-l2-18,9.720872592065167,0.047650814
Agglomerative,complete-l2-19,10.613387316235453,0.050189346
Agglomerative,complete-l2-20,10.97254155055438,0.053926818
Agglomerative,complete-l2-21,11.063303626831068,0.05676358
Agglomerative,complete-l2-22,11.112457006909372,0.058242556
Agglomerative,complete-l2-23,11.291972122324287,0.06244322
Agglomerative,complete-l2-24,11.496668049893705,0.06293337
Agglomerative,complete-l2-25,11.28334193281942,0.064223096
Agglomerative,complete-l2-26,11.473246239203853,0.061569482
Agglomerative,complete-l2-27,11.395839469609735,0.060235836
Agglomerative,complete-l2-28,11.375881746557797,0.06168642
Agglomerative,complete-l2-29,11.128698834798195,0.062201664
Agglomerative,complete-manhattan-2,5.4017975842355135,0.4119209
Agglomerative,complete-manhattan-3,7.2180884177339495,0.352046
Agglomerative,complete-manhattan-4,8.012145584314462,0.1899663
Agglomerative,complete-manhattan-5,9.225908161997806,0.17808267
Agglomerative,complete-manhattan-6,9.833262897027653,0.16203381
Agglomerative,complete-manhattan-7,10.287644682227697,0.1136929
Agglomerative,complete-manhattan-8,12.179996094795413,0.0491786
Agglomerative,complete-manhattan-9,11.634181903196707,0.051526405
Agglomerative,complete-manhattan-10,10.994575681342727,0.05160168
Agglomerative,complete-manhattan-11,10.591882782808105,0.052787326
Agglomerative,complete-manhattan-12,10.341041018236481,0.05247904
Agglomerative,complete-manhattan-13,9.973585115313709,0.05402909
Agglomerative,complete-manhattan-14,10.30712518905193,0.040176056
Agglomerative,complete-manhattan-15,9.94376696106043,0.040469334
Agglomerative,complete-manhattan-16,9.643335492758569,0.04112614
Agglomerative,complete-manhattan-17,9.397938473983048,0.04176408
Agglomerative,complete-manhattan-18,9.362458007803456,0.044155337
Agglomerative,complete-manhattan-19,10.417279958564205,0.052669767
Agglomerative,complete-manhattan-20,10.353161619397174,0.055447888
Agglomerative,complete-manhattan-21,10.422253711579796,0.049698684
Agglomerative,complete-manhattan-22,10.426660328809515,0.05253332
Agglomerative,complete-manhattan-23,10.659964216740859,0.0526989
Agglomerative,complete-manhattan-24,10.629320272260186,0.04344149
Agglomerative,complete-manhattan-25,10.603836829914439,0.041865144
Agglomerative,complete-manhattan-26,10.354645699015428,0.04276427
Agglomerative,complete-manhattan-27,10.229283805273338,0.04393432
Agglomerative,complete-manhattan-28,10.097908766445924,0.04557524
Agglomerative,complete-manhattan-29,10.200477102178255,0.042886306
Agglomerative,complete-cosine-2,16.26127025081056,0.049911674
Agglomerative,complete-cosine-3,14.063106500963007,0.04019123
Agglomerative,complete-cosine-4,16.62083893091199,0.024832776
Agglomerative,complete-cosine-5,17.622470538343737,0.03237035
Agglomerative,complete-cosine-6,16.9448587005546,0.034211703
Agglomerative,complete-cosine-7,15.766794670203554,0.038508352
Agglomerative,complete-cosine-8,14.893463291037806,0.035051115
Agglomerative,complete-cosine-9,14.380341412430695,0.03016554
Agglomerative,complete-cosine-10,15.361750178449643,0.03420914
Agglomerative,complete-cosine-11,15.228299263911675,0.039231878
Agglomerative,complete-cosine-12,14.824902601450887,0.042784046
Agglomerative,complete-cosine-13,14.960426258647248,0.04436069
Agglomerative,complete-cosine-14,14.399598291075883,0.046594262
Agglomerative,complete-cosine-15,14.677368812559559,0.053855225
Agglomerative,complete-cosine-16,14.406007195583687,0.05583232
Agglomerative,complete-cosine-17,14.089664112222856,0.053904515
Agglomerative,complete-cosine-18,14.05783593141491,0.05712427
Agglomerative,complete-cosine-19,14.195322590166237,0.06388837
Agglomerative,complete-cosine-20,14.31243529984237,0.069695614
Agglomerative,complete-cosine-21,14.550490355705541,0.07677138
Agglomerative,complete-cosine-22,14.844601356319203,0.07896372
Agglomerative,complete-cosine-23,14.62878735993881,0.08247746
Agglomerative,complete-cosine-24,14.547620678255035,0.08434087
Agglomerative,complete-cosine-25,14.6518037015064,0.089081414
Agglomerative,complete-cosine-26,14.658457934011217,0.09044975
Agglomerative,complete-cosine-27,14.636037173637208,0.09403501
Agglomerative,complete-cosine-28,14.673935251438705,0.095534615
Agglomerative,complete-cosine-29,14.650722744193688,0.09943642
Agglomerative,average-euclidean-2,4.822630288560567,0.42504892
Agglomerative,average-euclidean-3,4.831154113026527,0.38920355
Agglomerative,average-euclidean-4,5.160800074938343,0.3478163
Agglomerative,average-euclidean-5,5.5405731526036535,0.33019978
Agglomerative,average-euclidean-6,5.737392220252722,0.31469443
Agglomerative,average-euclidean-7,5.150958146327418,0.298046
Agglomerative,average-euclidean-8,5.626307989394,0.28057408
Agglomerative,average-euclidean-9,5.91925639338354,0.264028
Agglomerative,average-euclidean-10,5.6234323031498405,0.24293502
Agglomerative,average-euclidean-11,5.530872970822113,0.2260444
Agglomerative,average-euclidean-12,5.317007172598959,0.20726834
Agglomerative,average-euclidean-13,5.254291073058412,0.19703725
Agglomerative,average-euclidean-14,5.2164095641134045,0.18757945
Agglomerative,average-euclidean-15,5.040630777374061,0.18458913
Agglomerative,average-euclidean-16,5.602184588479177,0.17880327
Agglomerative,average-euclidean-17,5.4150068628994115,0.17046513
Agglomerative,average-euclidean-18,5.356875870812477,0.15839688
Agglomerative,average-euclidean-19,5.1550476972022885,0.15023781
Agglomerative,average-euclidean-20,4.9702212320786945,0.14704312
Agglomerative,average-euclidean-21,4.93126280765411,0.13565992
Agglomerative,average-euclidean-22,5.0973948374274585,0.12597467
Agglomerative,average-euclidean-23,4.941856718948488,0.1107051
Agglomerative,average-euclidean-24,5.044591832156925,0.1000585
Agglomerative,average-euclidean-25,4.900143153146765,0.099082574
Agglomerative,average-euclidean-26,5.122350612255651,0.09685273
Agglomerative,average-euclidean-27,5.019866951381012,0.09327413
Agglomerative,average-euclidean-28,4.8919448526691856,0.09203774
Agglomerative,average-euclidean-29,4.771843265171685,0.09003467
Agglomerative,average-l1-2,4.822630288560567,0.42504892
Agglomerative,average-l1-3,4.831154113026527,0.38920355
Agglomerative,average-l1-4,4.7016469035105555,0.3614717
Agglomerative,average-l1-5,5.186755223092214,0.33433393
Agglomerative,average-l1-6,5.446617045431466,0.31519333
Agglomerative,average-l1-7,5.287660516096904,0.29124045
Agglomerative,average-l1-8,5.891305663701743,0.26227683
Agglomerative,average-l1-9,5.4484174003907,0.24163075
Agglomerative,average-l1-10,5.184846214182316,0.21607468
Agglomerative,average-l1-11,5.480347505490795,0.21510105
Agglomerative,average-l1-12,5.412544655183212,0.2048168
Agglomerative,average-l1-13,5.492633332393038,0.20000908
Agglomerative,average-l1-14,5.28132115136409,0.19690481
Agglomerative,average-l1-15,5.827210824733401,0.18685614
Agglomerative,average-l1-16,5.603825031144024,0.17984779
Agglomerative,average-l1-17,5.35989748864224,0.16879225
Agglomerative,average-l1-18,5.160010782799931,0.16133128
Agglomerative,average-l1-19,5.002582897051887,0.13245113
Agglomerative,average-l1-20,4.81820112567604,0.1308221
Agglomerative,average-l1-21,4.698656480403636,0.11938253
Agglomerative,average-l1-22,4.6755082869212945,0.10835575
Agglomerative,average-l1-23,4.757200654776157,0.09828576
Agglomerative,average-l1-24,4.884439081944947,0.09688727
Agglomerative,average-l1-25,4.743843211155863,0.09564302
Agglomerative,average-l1-26,4.7081533286137995,0.087990575
Agglomerative,average-l1-27,4.783452971677236,0.082549736
Agglomerative,average-l1-28,4.8675004832326705,0.08248533
Agglomerative,average-l1-29,4.81079039257817,0.07760214
Agglomerative,average-l2-2,4.822630288560567,0.42504892
Agglomerative,average-l2-3,4.831154113026527,0.38920355
Agglomerative,average-l2-4,5.160800074938343,0.3478163
Agglomerative,average-l2-5,5.5405731526036535,0.33019978
Agglomerative,average-l2-6,5.737392220252722,0.31469443
Agglomerative,average-l2-7,5.150958146327418,0.298046
Agglomerative,average-l2-8,5.626307989394,0.28057408
Agglomerative,average-l2-9,5.91925639338354,0.264028
Agglomerative,average-l2-10,5.6234323031498405,0.24293502
Agglomerative,average-l2-11,5.530872970822113,0.2260444
Agglomerative,average-l2-12,5.317007172598959,0.20726834
Agglomerative,average-l2-13,5.254291073058412,0.19703725
Agglomerative,average-l2-14,5.2164095641134045,0.18757945
Agglomerative,average-l2-15,5.040630777374061,0.18458913
Agglomerative,average-l2-16,5.602184588479177,0.17880327
Agglomerative,average-l2-17,5.4150068628994115,0.17046513
Agglomerative,average-l2-18,5.356875870812477,0.15839688
Agglomerative,average-l2-19,5.1550476972022885,0.15023781
Agglomerative,average-l2-20,4.9702212320786945,0.14704312
Agglomerative,average-l2-21,4.93126280765411,0.13565992
Agglomerative,average-l2-22,5.0973948374274585,0.12597467
Agglomerative,average-l2-23,4.941856718948488,0.1107051
Agglomerative,average-l2-24,5.044591832156925,0.1000585
Agglomerative,average-l2-25,4.900143153146765,0.099082574
Agglomerative,average-l2-26,5.122350612255651,0.09685273
Agglomerative,average-l2-27,5.019866951381012,0.09327413
Agglomerative,average-l2-28,4.8919448526691856,0.09203774
Agglomerative,average-l2-29,4.771843265171685,0.09003467
Agglomerative,average-manhattan-2,4.822630288560567,0.42504892
Agglomerative,average-manhattan-3,4.831154113026527,0.38920355
Agglomerative,average-manhattan-4,4.7016469035105555,0.3614717
Agglomerative,average-manhattan-5,5.186755223092214,0.33433393
Agglomerative,average-manhattan-6,5.446617045431466,0.31519333
Agglomerative,average-manhattan-7,5.287660516096904,0.29124045
Agglomerative,average-manhattan-8,5.891305663701743,0.26227683
Agglomerative,average-manhattan-9,5.4484174003907,0.24163075
Agglomerative,average-manhattan-10,5.184846214182316,0.21607468
Agglomerative,average-manhattan-11,5.480347505490795,0.21510105
Agglomerative,average-manhattan-12,5.412544655183212,0.2048168
Agglomerative,average-manhattan-13,5.492633332393038,0.20000908
Agglomerative,average-manhattan-14,5.28132115136409,0.19690481
Agglomerative,average-manhattan-15,5.827210824733401,0.18685614
Agglomerative,average-manhattan-16,5.603825031144024,0.17984779
Agglomerative,average-manhattan-17,5.35989748864224,0.16879225
Agglomerative,average-manhattan-18,5.160010782799931,0.16133128
Agglomerative,average-manhattan-19,5.002582897051887,0.13245113
Agglomerative,average-manhattan-20,4.81820112567604,0.1308221
Agglomerative,average-manhattan-21,4.698656480403636,0.11938253
Agglomerative,average-manhattan-22,4.6755082869212945,0.10835575
Agglomerative,average-manhattan-23,4.757200654776157,0.09828576
Agglomerative,average-manhattan-24,4.884439081944947,0.09688727
Agglomerative,average-manhattan-25,4.743843211155863,0.09564302
Agglomerative,average-manhattan-26,4.7081533286137995,0.087990575
Agglomerative,average-manhattan-27,4.783452971677236,0.082549736
Agglomerative,average-manhattan-28,4.8675004832326705,0.08248533
Agglomerative,average-manhattan-29,4.81079039257817,0.07760214
Agglomerative,average-cosine-2,1.9116725873673615,0.18293203
Agglomerative,average-cosine-3,5.286638409093478,0.16843203
Agglomerative,average-cosine-4,8.188712376839163,0.074702464
Agglomerative,average-cosine-5,13.580042114531844,0.04870269
Agglomerative,average-cosine-6,15.719619980673574,0.05566798
Agglomerative,average-cosine-7,16.541697465495453,0.054548737
Agglomerative,average-cosine-8,17.447267077536257,0.06304727
Agglomerative,average-cosine-9,17.68317064183038,0.068216644
Agglomerative,average-cosine-10,17.375299166247537,0.06463201
Agglomerative,average-cosine-11,16.780990491752714,0.06589113
Agglomerative,average-cosine-12,17.302957228840135,0.070828736
Agglomerative,average-cosine-13,17.639806635443673,0.07609182
Agglomerative,average-cosine-14,18.06158667322586,0.0824324
Agglomerative,average-cosine-15,17.42163628846554,0.07501563
Agglomerative,average-cosine-16,17.549019325738147,0.08363217
Agglomerative,average-cosine-17,17.210430130622957,0.08825089
Agglomerative,average-cosine-18,16.8910829631327,0.09049231
Agglomerative,average-cosine-19,17.168768133428188,0.096657746
Agglomerative,average-cosine-20,16.993432884766786,0.09944878
Agglomerative,average-cosine-21,16.7286476906424,0.1019664
Agglomerative,average-cosine-22,16.503976744039505,0.09779696
Agglomerative,average-cosine-23,16.261175616946492,0.101544075
Agglomerative,average-cosine-24,16.329549835601266,0.10822782
Agglomerative,average-cosine-25,16.134604349874063,0.11144785
Agglomerative,average-cosine-26,15.68556324174087,0.11201145
Agglomerative,average-cosine-27,15.557244209879437,0.11389039
Agglomerative,average-cosine-28,15.432925115588743,0.11046871
Agglomerative,average-cosine-29,15.42117961888261,0.11176258
Agglomerative,single-euclidean-2,4.775517082499328,0.42350236
Agglomerative,single-euclidean-3,4.597745345756965,0.3773899
Agglomerative,single-euclidean-4,4.545571817182128,0.35495025
Agglomerative,single-euclidean-5,4.508846031146954,0.3373776
Agglomerative,single-euclidean-6,4.322886971280339,0.31107843
Agglomerative,single-euclidean-7,4.451758182812489,0.30446687
Agglomerative,single-euclidean-8,4.339595290107361,0.28574494
Agglomerative,single-euclidean-9,4.1325764778416625,0.23671617
Agglomerative,single-euclidean-10,4.154886072675414,0.23258713
Agglomerative,single-euclidean-11,4.083304527335711,0.22281386
Agglomerative,single-euclidean-12,4.025018893371894,0.21699539
Agglomerative,single-euclidean-13,3.9788552676582944,0.20985623
Agglomerative,single-euclidean-14,4.004539530767948,0.21059471
Agglomerative,single-euclidean-15,3.9413980647342126,0.19149382
Agglomerative,single-euclidean-16,3.8834258455895587,0.18529664
Agglomerative,single-euclidean-17,3.822023751188037,0.17116457
Agglomerative,single-euclidean-18,3.9224246138925225,0.16288748
Agglomerative,single-euclidean-19,3.893300145304323,0.15924837
Agglomerative,single-euclidean-20,3.84556668361119,0.14868611
Agglomerative,single-euclidean-21,3.8073761509221726,0.14263952
Agglomerative,single-euclidean-22,3.7888910470060173,0.13994142
Agglomerative,single-euclidean-23,3.7556243842547405,0.13335028
Agglomerative,single-euclidean-24,4.088164873691237,0.13462992
Agglomerative,single-euclidean-25,4.007564128695421,0.10925748
Agglomerative,single-euclidean-26,3.948688853209484,0.10374219
Agglomerative,single-euclidean-27,3.8818899434453566,0.090867735
Agglomerative,single-euclidean-28,3.8912277883878956,0.090708226
