algorithm,params,calinski,siluetas
k-means,2,30.714181691660816,0.049584508
k-means,3,27.733626901460017,0.058709376
k-means,4,27.261866219257506,0.06913109
k-means,5,25.610337432609892,0.073595
k-means,6,23.897866857842075,0.06877375
k-means,7,22.756708136597613,0.07508494
k-means,8,22.104656334281596,0.063822836
k-means,9,21.25163645525916,0.07157863
k-means,10,20.23202916725261,0.07817491
k-means,11,19.529997071459167,0.06427255
k-means,12,18.513102043712493,0.076894015
k-means,13,18.692058573927845,0.056550223
k-means,14,17.85570944498631,0.06512994
k-means,15,17.744277369876826,0.07715324
k-means,16,17.192111111847208,0.084305696
k-means,17,17.350328365728835,0.0833995
k-means,18,16.386357973444326,0.10012396
k-means,19,16.25139404565586,0.09391737
k-means,20,15.812352174045065,0.09955375
k-means,21,15.914640790241291,0.095925644
k-means,22,15.27352205252294,0.081665926
k-means,23,14.870419642698051,0.089578785
k-means,24,15.092344122307095,0.09917871
k-means,25,14.846172448925833,0.09441159
k-means,26,14.874042939191945,0.10114819
k-means,27,14.44988941981139,0.11097702
k-means,28,14.143987652510114,0.10506883
k-means,29,13.992192814757459,0.10097835
Birch,2,22.04148178803864,0.056588043
Birch,3,21.075410782125065,0.048470493
Birch,4,20.146953448462387,0.044054106
Birch,5,19.133425340009797,0.043990906
Birch,6,18.407797468939645,0.05150193
Birch,7,17.93549445507006,0.05032577
Birch,8,17.624809130025834,0.054378334
Birch,9,17.33479841312604,0.057330735
Birch,10,16.98609793043894,0.053269926
Birch,11,16.65618889351216,0.056956895
Birch,12,16.33508397651702,0.055932533
Birch,13,16.122078672874018,0.05945199
Birch,14,15.894460795780589,0.064209044
Birch,15,15.699459325588668,0.06247343
Birch,16,15.477349647406916,0.068404034
Birch,17,15.206710172986673,0.072573476
Birch,18,14.982473149213874,0.07683035
Birch,19,14.849290199133977,0.08115763
Birch,20,14.677446070575817,0.08005176
Birch,21,14.55098380645024,0.08542225
Birch,22,14.419792949012066,0.08860391
Birch,23,14.259918012563917,0.0916816
Birch,24,14.113471245044042,0.09397232
Birch,25,14.019357019390322,0.0981301
Birch,26,13.912127650629905,0.10082866
Birch,27,13.799028947240629,0.10402062
Birch,28,13.696089157115535,0.104952045
