algorithm,params,calinski,siluetas
k-means,2,34.66083601672924,0.06312156
k-means,3,32.32620319297304,0.06432529
k-means,4,28.799060104844497,0.0661057
k-means,5,27.181678715512817,0.06928115
k-means,6,25.28480692488097,0.06728754
k-means,7,23.886439545905766,0.06962443
k-means,8,23.92282999458512,0.07406552
k-means,9,22.948485670694982,0.07780911
k-means,10,22.41322822643932,0.083389305
k-means,11,21.66157022688162,0.09289241
k-means,12,20.55868112315997,0.078900434
k-means,13,19.881971637645908,0.08162041
k-means,14,19.64637794424946,0.09597196
k-means,15,19.398803225065233,0.08868378
k-means,16,18.95008691522475,0.09794525
k-means,17,18.31086588821487,0.09320937
k-means,18,17.904263092582628,0.08806395
k-means,19,17.8287776246239,0.0909794
k-means,20,17.372697405151488,0.07958319
k-means,21,16.914426572230944,0.094184056
k-means,22,16.711734965140653,0.10199415
k-means,23,16.50274048815398,0.1011788
k-means,24,16.071999963536996,0.109411694
k-means,25,16.15362936390487,0.11133582
k-means,26,15.68674833668406,0.10948001
k-means,27,15.666934857832045,0.11959226
k-means,28,15.558463602148523,0.11773334
k-means,29,15.250381077541828,0.11421212
Birch,2,21.83853277309905,0.029707056
Birch,3,22.91569336849392,0.030504981
Birch,4,21.01267386765877,0.03686625
Birch,5,20.91216666092595,0.04665876
Birch,6,20.447247992610773,0.053917646
Birch,7,19.785246269435415,0.05109596
Birch,8,19.412812191940937,0.058277804
Birch,9,19.00565565950973,0.059918985
Birch,10,18.489824674008812,0.065756485
Birch,11,17.942961984357876,0.06533874
Birch,12,17.495559794370163,0.06534665
Birch,13,17.129705456621036,0.07029875
Birch,14,16.86138832664679,0.06732384
Birch,15,16.56099076382453,0.06629902
Birch,16,16.379196641476355,0.070842825
Birch,17,16.25774269396697,0.07466488
Birch,18,16.0533912296383,0.08010653
Birch,19,15.933532755019872,0.07673018
Birch,20,15.799084038535181,0.076476455
Birch,21,15.651751827204949,0.08139578
Birch,22,15.501821715119801,0.086204775
Birch,23,15.392106278709102,0.08758592
Birch,24,15.273791779209493,0.0900468
Birch,25,15.122581494819984,0.094503246
Birch,26,15.006430330551211,0.09467298
Birch,27,14.882588903183116,0.0941082
Birch,28,14.766432036237152,0.098366976
Birch,29,14.706969303603664,0.102801144
DBScan,,ERROR,ERROR
Affinity,,12.105302060646917,0.1958761
Mean Shift,,ERROR,ERROR
Agglomerative,ward-euclidean-2,21.83853277309905,0.029707056
Agglomerative,ward-euclidean-3,21.594038134089537,0.024783654
Agglomerative,ward-euclidean-4,21.3419433433925,0.036017116
Agglomerative,ward-euclidean-5,21.05615232748556,0.044321142
Agglomerative,ward-euclidean-6,21.0132416098698,0.052946124
Agglomerative,ward-euclidean-7,20.60524933018685,0.04512048
Agglomerative,ward-euclidean-8,19.705589104046624,0.051813994
Agglomerative,ward-euclidean-9,19.0435640040637,0.05649907
Agglomerative,ward-euclidean-10,18.54979267767679,0.061882086
Agglomerative,ward-euclidean-11,18.174120939907073,0.06764164
Agglomerative,ward-euclidean-12,17.87741935393306,0.07468042
Agglomerative,ward-euclidean-13,17.514524804874775,0.07084001
Agglomerative,ward-euclidean-14,17.22453670485886,0.0759865
Agglomerative,ward-euclidean-15,16.985684863424357,0.055561826
Agglomerative,ward-euclidean-16,16.786321577096267,0.05570866
Agglomerative,ward-euclidean-17,16.59284839130973,0.061660532
Agglomerative,ward-euclidean-18,16.39743463937459,0.0656322
Agglomerative,ward-euclidean-19,16.213263476501233,0.07005017
Agglomerative,ward-euclidean-20,16.03303242154866,0.07453638
Agglomerative,ward-euclidean-21,15.867249145980288,0.07940621
Agglomerative,ward-euclidean-22,15.721675749828554,0.08511764
Agglomerative,ward-euclidean-23,15.56008973113845,0.09079716
Agglomerative,ward-euclidean-24,15.426316478978805,0.09412862
Agglomerative,ward-euclidean-25,15.315855059731357,0.09854571
Agglomerative,ward-euclidean-26,15.215814538144567,0.10348354
Agglomerative,ward-euclidean-27,15.091382379805928,0.10760288
Agglomerative,ward-euclidean-28,14.985292322540145,0.10837427
Agglomerative,ward-euclidean-29,14.863750979371869,0.11078884
Agglomerative,complete-euclidean-2,5.504761536150953,0.39767715
Agglomerative,complete-euclidean-3,8.380070802935464,0.13578422
Agglomerative,complete-euclidean-4,8.121118454911581,0.12055751
Agglomerative,complete-euclidean-5,7.671169083142715,0.103228815
Agglomerative,complete-euclidean-6,7.63887274692714,0.10609632
Agglomerative,complete-euclidean-7,8.1111822783308,0.109899685
Agglomerative,complete-euclidean-8,7.878202482972775,0.10218094
Agglomerative,complete-euclidean-9,7.902955367740028,0.10012456
Agglomerative,complete-euclidean-10,7.988183747423752,0.07999858
Agglomerative,complete-euclidean-11,7.549549642524241,0.08035309
Agglomerative,complete-euclidean-12,7.601123916250648,0.077076994
Agglomerative,complete-euclidean-13,8.51793331828507,0.05421112
Agglomerative,complete-euclidean-14,8.219390363946207,0.045413036
Agglomerative,complete-euclidean-15,8.799546885109153,0.03576865
Agglomerative,complete-euclidean-16,8.713975666149727,0.037978742
Agglomerative,complete-euclidean-17,8.46255681739383,0.039448667
Agglomerative,complete-euclidean-18,9.041642413057264,0.035096068
Agglomerative,complete-euclidean-19,8.876072301848303,0.034582675
Agglomerative,complete-euclidean-20,8.605095988066726,0.035009485
Agglomerative,complete-euclidean-21,9.319724278941973,0.0433569
Agglomerative,complete-euclidean-22,9.071070677229697,0.04350796
Agglomerative,complete-euclidean-23,8.951849476997035,0.04170277
Agglomerative,complete-euclidean-24,8.977197512194065,0.039643425
Agglomerative,complete-euclidean-25,9.138061457356663,0.04381403
Agglomerative,complete-euclidean-26,9.364187751557887,0.042598315
Agglomerative,complete-euclidean-27,9.143471918463765,0.04267306
Agglomerative,complete-euclidean-28,9.029517449888894,0.04456294
Agglomerative,complete-euclidean-29,8.859537352695298,0.045268826
Agglomerative,complete-l1-2,6.858221353731978,0.32875752
Agglomerative,complete-l1-3,6.5263381851676066,0.31777653
Agglomerative,complete-l1-4,7.464671489230144,0.014984734
Agglomerative,complete-l1-5,6.856114179375866,0.015692893
Agglomerative,complete-l1-6,6.88427347736254,0.017535213
Agglomerative,complete-l1-7,7.084288773795683,0.01794368
Agglomerative,complete-l1-8,8.103051556890586,0.021175917
Agglomerative,complete-l1-9,7.6522199045916,0.02164465
Agglomerative,complete-l1-10,7.308838864228672,0.022494731
Agglomerative,complete-l1-11,7.564335464134557,0.02328776
Agglomerative,complete-l1-12,7.726107388057481,0.021273822
Agglomerative,complete-l1-13,7.95943931957674,0.024884736
Agglomerative,complete-l1-14,8.362591979387856,0.021165544
Agglomerative,complete-l1-15,8.112996042540507,0.021615693
Agglomerative,complete-l1-16,8.407991318628154,0.023257997
Agglomerative,complete-l1-17,8.573288185709258,0.022768416
Agglomerative,complete-l1-18,8.721610816570298,0.02674972
Agglomerative,complete-l1-19,8.449923448465016,0.027226705
Agglomerative,complete-l1-20,8.193593497932401,0.027302647
Agglomerative,complete-l1-21,8.235779962724216,0.026250659
Agglomerative,complete-l1-22,8.64192898822753,0.022763727
Agglomerative,complete-l1-23,8.600070056510763,0.02607779
Agglomerative,complete-l1-24,9.159824038740418,0.035554413
Agglomerative,complete-l1-25,9.182666432792175,0.037025135
Agglomerative,complete-l1-26,9.020832121709644,0.037146054
Agglomerative,complete-l1-27,9.139571524019301,0.04148993
Agglomerative,complete-l1-28,9.454525855858742,0.04669817
Agglomerative,complete-l1-29,9.234054267488741,0.04622051
Agglomerative,complete-l2-2,5.504761536150953,0.39767715
Agglomerative,complete-l2-3,8.380070802935464,0.13578422
Agglomerative,complete-l2-4,8.121118454911581,0.12055751
