algorithm,params,calinski,siluetas
k-means,2,192.11693345705567,0.2501213
k-means,3,196.83901122700243,0.2603318
k-means,4,212.85360633521194,0.27752247
k-means,5,213.4479314477594,0.27733567
k-means,6,209.76439441234052,0.2815633
k-means,7,205.38810590887758,0.2885447
k-means,8,200.69017001491312,0.29209086
k-means,9,195.99417582301098,0.29510882
k-means,10,194.58665179895746,0.30474555
k-means,11,195.29323692977292,0.3042587
k-means,12,198.63828335710195,0.3189762
k-means,13,195.76876389199484,0.31832817
k-means,14,188.69655924523664,0.31244236
k-means,15,188.45877344698954,0.32482985
k-means,16,182.69843925339623,0.32002944
k-means,17,179.77530637856992,0.3216763
k-means,18,177.9699895938098,0.30530855
k-means,19,175.82565773735843,0.3118899
k-means,20,175.03480669465995,0.31345052
k-means,21,173.0619337610906,0.31257078
k-means,22,173.44892083045914,0.31538147
k-means,23,170.57147495394443,0.31863818
k-means,24,170.71877387400795,0.31613132
k-means,25,167.8792926523388,0.31687626
k-means,26,166.06285140170857,0.31425944
k-means,27,164.10512396564027,0.31621796
k-means,28,166.09870071245723,0.3171412
k-means,29,163.33084449925124,0.3228088
Birch,2,161.03554369014034,0.22812515
Birch,3,168.76014007364057,0.2326996
Birch,4,177.74536059180275,0.24688028
Birch,5,182.77425709880075,0.25395593
Birch,6,170.29926158577345,0.24889511
Birch,7,177.3212659082657,0.2521881
Birch,8,175.25688856658613,0.26217565
Birch,9,174.7186090277482,0.26269418
Birch,10,172.99797893945117,0.26960608
Birch,11,174.7357682226122,0.2829049
Birch,12,174.05671582747462,0.28760156
Birch,13,172.88392292093795,0.28946194
Birch,14,168.85271559666276,0.28587472
Birch,15,166.02977991283345,0.28399682
Birch,16,162.4927259687807,0.2871942
Birch,17,161.43870268593372,0.29538122
Birch,18,161.3576962058442,0.30282003
Birch,19,160.12257613618206,0.2980185
Birch,20,159.03851844698258,0.2930163
Birch,21,157.1534516050362,0.29551682
Birch,22,154.9369996245841,0.29767522
Birch,23,153.8987080484455,0.29955292
Birch,24,156.43542834211362,0.3006065
Birch,25,155.19744519789597,0.30357307
Birch,26,156.22858086095746,0.3050438
Birch,27,155.54378628096148,0.3003416
Birch,28,154.7539099991483,0.2983763
Birch,29,154.34414769363747,0.29903367
DBScan,,17.73817033351916,-0.16665283
Affinity,,ERROR,ERROR
Mean Shift,,15.384240542478462,0.37316513
Agglomerative,ward-euclidean-2,150.36689007622337,0.2134992
Agglomerative,ward-euclidean-3,170.15359826495816,0.22782715
Agglomerative,ward-euclidean-4,187.82130147900165,0.25497386
Agglomerative,ward-euclidean-5,181.6356128348198,0.23712954
Agglomerative,ward-euclidean-6,178.86049654230692,0.24578227
Agglomerative,ward-euclidean-7,171.2508893639049,0.25338665
Agglomerative,ward-euclidean-8,166.5663285213973,0.2536673
Agglomerative,ward-euclidean-9,161.4149522635178,0.2569943
Agglomerative,ward-euclidean-10,158.83276144006842,0.2616133
Agglomerative,ward-euclidean-11,158.958410484932,0.2593834
Agglomerative,ward-euclidean-12,160.59173911918887,0.26473308
Agglomerative,ward-euclidean-13,161.90343034744402,0.27188206
Agglomerative,ward-euclidean-14,164.20778239142234,0.28084973
Agglomerative,ward-euclidean-15,162.34522554508345,0.28186303
Agglomerative,ward-euclidean-16,160.77592934657255,0.28782055
Agglomerative,ward-euclidean-17,159.9946213762627,0.28270152
Agglomerative,ward-euclidean-18,158.71363946613104,0.28079242
Agglomerative,ward-euclidean-19,157.64377419485604,0.2861424
Agglomerative,ward-euclidean-20,157.24739191490244,0.28612792
Agglomerative,ward-euclidean-21,156.3288978282057,0.2872132
Agglomerative,ward-euclidean-22,155.22662259485347,0.28759426
Agglomerative,ward-euclidean-23,154.6172623594393,0.29037246
Agglomerative,ward-euclidean-24,154.2599217491725,0.29272744
Agglomerative,ward-euclidean-25,154.05234334967082,0.29075298
Agglomerative,ward-euclidean-26,153.80987653022615,0.2923602
Agglomerative,ward-euclidean-27,153.98710493535805,0.2974836
Agglomerative,ward-euclidean-28,154.5060861729573,0.29887477
Agglomerative,ward-euclidean-29,155.2592247376772,0.30105197
Agglomerative,complete-euclidean-2,110.58323280247419,0.16378511
Agglomerative,complete-euclidean-3,121.4051269766129,0.15840079
Agglomerative,complete-euclidean-4,149.65495917639004,0.19961111
Agglomerative,complete-euclidean-5,115.91164889132332,0.19791943
Agglomerative,complete-euclidean-6,98.13855202116936,0.19043683
Agglomerative,complete-euclidean-7,93.19595563962571,0.17302983
Agglomerative,complete-euclidean-8,114.56759841189917,0.21169087
Agglomerative,complete-euclidean-9,121.61840053567795,0.21783087
Agglomerative,complete-euclidean-10,114.55155801853768,0.20086536
Agglomerative,complete-euclidean-11,118.2694400377713,0.20711954
Agglomerative,complete-euclidean-12,116.64419535174292,0.20344521
Agglomerative,complete-euclidean-13,129.8769883804715,0.2276686
Agglomerative,complete-euclidean-14,124.46085589533755,0.22854468
Agglomerative,complete-euclidean-15,130.61034090881708,0.23980266
Agglomerative,complete-euclidean-16,140.80211300205337,0.2580226
Agglomerative,complete-euclidean-17,146.16037847133632,0.26830867
Agglomerative,complete-euclidean-18,144.01886468270297,0.26682553
Agglomerative,complete-euclidean-19,143.74133819960386,0.2698168
Agglomerative,complete-euclidean-20,146.0718296670052,0.27563086
Agglomerative,complete-euclidean-21,141.176529052172,0.2694223
Agglomerative,complete-euclidean-22,136.41755107118433,0.26720235
Agglomerative,complete-euclidean-23,136.08428143607915,0.27100483
Agglomerative,complete-euclidean-24,135.51648309381324,0.27323598
Agglomerative,complete-euclidean-25,134.77598326887227,0.2636937
Agglomerative,complete-euclidean-26,135.74508011147486,0.2652204
Agglomerative,complete-euclidean-27,135.13650949109712,0.26220444
Agglomerative,complete-euclidean-28,132.9080978098586,0.26131836
Agglomerative,complete-euclidean-29,135.04673604517185,0.26921102
Agglomerative,complete-l1-2,101.07432897105225,0.15011057
Agglomerative,complete-l1-3,65.86137481871346,0.14190036
Agglomerative,complete-l1-4,114.82303626322188,0.19603166
Agglomerative,complete-l1-5,102.29556187000227,0.1672112
Agglomerative,complete-l1-6,140.93740257249823,0.22661917
Agglomerative,complete-l1-7,134.66437509795819,0.20866184
Agglomerative,complete-l1-8,141.2265216403745,0.2153909
Agglomerative,complete-l1-9,129.16894916273807,0.20685562
Agglomerative,complete-l1-10,126.3644053928268,0.20342721
Agglomerative,complete-l1-11,145.42451153686386,0.22944635
Agglomerative,complete-l1-12,143.0702302675186,0.23160513
Agglomerative,complete-l1-13,149.63607702822952,0.24614772
Agglomerative,complete-l1-14,155.73617357041977,0.26438582
Agglomerative,complete-l1-15,149.64173655595096,0.2606603
Agglomerative,complete-l1-16,141.89916602444487,0.2594386
Agglomerative,complete-l1-17,146.48404875331317,0.25983474
Agglomerative,complete-l1-18,142.79844142712582,0.26171768
Agglomerative,complete-l1-19,143.1623954116288,0.26524723
Agglomerative,complete-l1-20,144.97707888515336,0.2725454
Agglomerative,complete-l1-21,142.5266087707442,0.27551806
Agglomerative,complete-l1-22,148.13929303452915,0.2857359
Agglomerative,complete-l1-23,143.63727666236787,0.28429383
Agglomerative,complete-l1-24,139.2041743820724,0.2834786
Agglomerative,complete-l1-25,137.36697170556388,0.27793643
Agglomerative,complete-l1-26,135.00663036541712,0.2750825
Agglomerative,complete-l1-27,134.4324468697195,0.2688049
Agglomerative,complete-l1-28,133.62292023647697,0.26824254
Agglomerative,complete-l1-29,130.3470396040879,0.26618335
Agglomerative,complete-l2-2,110.58323280247419,0.16378511
Agglomerative,complete-l2-3,121.4051269766129,0.15840079
Agglomerative,complete-l2-4,149.65495917639004,0.19961111
Agglomerative,complete-l2-5,115.91164889132332,0.19791943
Agglomerative,complete-l2-6,98.13855202116936,0.19043683
Agglomerative,complete-l2-7,93.19595563962571,0.17302983
Agglomerative,complete-l2-8,114.56759841189917,0.21169087
Agglomerative,complete-l2-9,121.61840053567795,0.21783087
Agglomerative,complete-l2-10,114.55155801853768,0.20086536
Agglomerative,complete-l2-11,118.2694400377713,0.20711954
Agglomerative,complete-l2-12,116.64419535174292,0.20344521
Agglomerative,complete-l2-13,129.8769883804715,0.2276686
Agglomerative,complete-l2-14,124.46085589533755,0.22854468
Agglomerative,complete-l2-15,130.61034090881708,0.23980266
Agglomerative,complete-l2-16,140.80211300205337,0.2580226
Agglomerative,complete-l2-17,146.16037847133632,0.26830867
Agglomerative,complete-l2-18,144.01886468270297,0.26682553
Agglomerative,complete-l2-19,143.74133819960386,0.2698168
Agglomerative,complete-l2-20,146.0718296670052,0.27563086
Agglomerative,complete-l2-21,141.176529052172,0.2694223
Agglomerative,complete-l2-22,136.41755107118433,0.26720235
Agglomerative,complete-l2-23,136.08428143607915,0.27100483
Agglomerative,complete-l2-24,135.51648309381324,0.27323598
Agglomerative,complete-l2-25,134.77598326887227,0.2636937
Agglomerative,complete-l2-26,135.74508011147486,0.2652204
Agglomerative,complete-l2-27,135.13650949109712,0.26220444
Agglomerative,complete-l2-28,132.9080978098586,0.26131836
Agglomerative,complete-l2-29,135.04673604517185,0.26921102
Agglomerative,complete-manhattan-2,101.07432897105225,0.15011057
Agglomerative,complete-manhattan-3,65.86137481871346,0.14190036
Agglomerative,complete-manhattan-4,114.82303626322188,0.19603166
Agglomerative,complete-manhattan-5,102.29556187000227,0.1672112
Agglomerative,complete-manhattan-6,140.93740257249823,0.22661917
Agglomerative,complete-manhattan-7,134.66437509795819,0.20866184
Agglomerative,complete-manhattan-8,141.2265216403745,0.2153909
Agglomerative,complete-manhattan-9,129.16894916273807,0.20685562
Agglomerative,complete-manhattan-10,126.3644053928268,0.20342721
Agglomerative,complete-manhattan-11,145.42451153686386,0.22944635
Agglomerative,complete-manhattan-12,143.0702302675186,0.23160513
Agglomerative,complete-manhattan-13,149.63607702822952,0.24614772
Agglomerative,complete-manhattan-14,155.73617357041977,0.26438582
Agglomerative,complete-manhattan-15,149.64173655595096,0.2606603
Agglomerative,complete-manhattan-16,141.89916602444487,0.2594386
Agglomerative,complete-manhattan-17,146.48404875331317,0.25983474
Agglomerative,complete-manhattan-18,142.79844142712582,0.26171768
Agglomerative,complete-manhattan-19,143.1623954116288,0.26524723
Agglomerative,complete-manhattan-20,144.97707888515336,0.2725454
Agglomerative,complete-manhattan-21,142.5266087707442,0.27551806
Agglomerative,complete-manhattan-22,148.13929303452915,0.2857359
Agglomerative,complete-manhattan-23,143.63727666236787,0.28429383
Agglomerative,complete-manhattan-24,139.2041743820724,0.2834786
Agglomerative,complete-manhattan-25,137.36697170556388,0.27793643
Agglomerative,complete-manhattan-26,135.00663036541712,0.2750825
Agglomerative,complete-manhattan-27,134.4324468697195,0.2688049
Agglomerative,complete-manhattan-28,133.62292023647697,0.26824254
Agglomerative,complete-manhattan-29,130.3470396040879,0.26618335
Agglomerative,complete-cosine-2,152.79320890410997,0.21866533
Agglomerative,complete-cosine-3,146.78028743141226,0.20111834
Agglomerative,complete-cosine-4,164.68681506191376,0.21862683
Agglomerative,complete-cosine-5,158.46359088207714,0.21632436
Agglomerative,complete-cosine-6,167.10073324478972,0.23222394
Agglomerative,complete-cosine-7,169.0801735923262,0.23855594
Agglomerative,complete-cosine-8,177.33225253858006,0.25285572
Agglomerative,complete-cosine-9,172.64564386800933,0.25134236
Agglomerative,complete-cosine-10,166.71306881652797,0.24547203
Agglomerative,complete-cosine-11,159.37005880053974,0.23987812
Agglomerative,complete-cosine-12,161.46117822393163,0.24660102
Agglomerative,complete-cosine-13,158.52554912156427,0.24426337
Agglomerative,complete-cosine-14,151.35378232856957,0.24403748
Agglomerative,complete-cosine-15,153.9963370514242,0.2560588
Agglomerative,complete-cosine-16,151.89684461470526,0.25094065
Agglomerative,complete-cosine-17,144.19940696495786,0.23142388
Agglomerative,complete-cosine-18,138.96592016486227,0.21634087
Agglomerative,complete-cosine-19,135.67277412967243,0.21391058
Agglomerative,complete-cosine-20,133.2625929941168,0.21690029
Agglomerative,complete-cosine-21,133.49118271787816,0.22443326
Agglomerative,complete-cosine-22,130.81876539629667,0.22860987
Agglomerative,complete-cosine-23,129.6502045493698,0.22528994
Agglomerative,complete-cosine-24,126.44583956346737,0.22574867
Agglomerative,complete-cosine-25,123.10804598114353,0.22743276
Agglomerative,complete-cosine-26,121.98507903221396,0.22855385
Agglomerative,complete-cosine-27,121.1399739933551,0.22894613
Agglomerative,complete-cosine-28,120.64847469431272,0.22843769
Agglomerative,complete-cosine-29,118.64065102929735,0.22834201
Agglomerative,average-euclidean-2,13.073179853885373,0.40686065
Agglomerative,average-euclidean-3,17.890488191139546,0.20790246
Agglomerative,average-euclidean-4,27.433382390685356,0.07568349
Agglomerative,average-euclidean-5,74.51514854128592,0.16221432
Agglomerative,average-euclidean-6,60.13193981695846,0.15615512
Agglomerative,average-euclidean-7,74.29120974731336,0.16160794
Agglomerative,average-euclidean-8,66.07437072006061,0.15166156
Agglomerative,average-euclidean-9,95.88017087260803,0.21534015
Agglomerative,average-euclidean-10,87.47390470880926,0.20123656
Agglomerative,average-euclidean-11,80.17713607431477,0.19032744
Agglomerative,average-euclidean-12,73.51923738101695,0.17858703
Agglomerative,average-euclidean-13,77.75525184742254,0.18358658
