algorithm,params,calinski,siluetas
k-means,2,44.45721940751587,0.07616166
k-means,3,41.18916427471502,0.078331284
k-means,4,37.928716543965116,0.08160675
k-means,5,36.668061689676016,0.09080493
k-means,6,35.315737276618634,0.0960936
k-means,7,34.737376834955406,0.10326489
k-means,8,32.64482902876569,0.10588563
k-means,9,32.2253586544004,0.11368776
k-means,10,31.018435769234348,0.113039844
k-means,11,29.685323111470446,0.110285245
k-means,12,27.797168666457242,0.110840484
k-means,13,27.930733031168238,0.111890905
k-means,14,26.53557995198449,0.108743235
k-means,15,25.999661068190356,0.11365857
k-means,16,25.83226623692669,0.119141355
k-means,17,24.514866495046718,0.1094825
k-means,18,25.089171723582602,0.12927902
k-means,19,23.7712068706076,0.12265348
k-means,20,23.513752156313036,0.12460672
k-means,21,22.82996669380494,0.12115798
k-means,22,22.684523883790753,0.124155805
k-means,23,22.111209399041748,0.12435853
k-means,24,21.493730631920073,0.12501702
k-means,25,21.556765666989612,0.1374715
k-means,26,21.452652194912897,0.13415131
k-means,27,20.931528415776647,0.13614245
k-means,28,21.47346181800466,0.14230298
k-means,29,20.595921918128756,0.14105414
Birch,2,30.950229117751267,0.03952539
Birch,3,27.57836425097876,0.047192518
Birch,4,25.98531573659266,0.05534216
Birch,5,25.98284723929352,0.05498236
Birch,6,26.05636269095053,0.05121766
Birch,7,25.929544258879982,0.061142635
Birch,8,25.626662556239957,0.07317242
Birch,9,25.76406246642648,0.073038585
Birch,10,25.151287031933492,0.073421754
Birch,11,24.686616570988036,0.0737261
Birch,12,24.23236062378608,0.08312238
Birch,13,23.699833101268897,0.08913549
Birch,14,23.267266533225712,0.09419841
Birch,15,22.929475779803496,0.10070586
Birch,16,22.62476577938103,0.10452481
Birch,17,22.32255403023415,0.108427994
Birch,18,22.13631928200831,0.09653721
Birch,19,21.890152449586903,0.1023289
Birch,20,21.629699523125993,0.10760344
Birch,21,21.379413652272433,0.11284853
Birch,22,21.178691144702526,0.114976525
Birch,23,20.95754797311281,0.11853049
Birch,24,20.783829601848804,0.12273502
Birch,25,20.648391927135027,0.12139023
Birch,26,20.46887330356887,0.12634978
Birch,27,20.28602208977406,0.12908246
Birch,28,20.12713863189596,0.13253184
Birch,29,19.956833591517693,0.13461763
DBScan,,ERROR,ERROR
Affinity,,16.25332495860045,0.20708749
Mean Shift,,5.624659649773517,0.16691905
Agglomerative,ward-euclidean-2,30.8155326238095,0.044733923
Agglomerative,ward-euclidean-3,31.323695956964823,0.054649252
Agglomerative,ward-euclidean-4,30.18206461346,0.046876267
Agglomerative,ward-euclidean-5,29.063554196145475,0.05847432
Agglomerative,ward-euclidean-6,27.949396731845297,0.06880381
Agglomerative,ward-euclidean-7,27.070093285038613,0.07316213
Agglomerative,ward-euclidean-8,26.58845482968701,0.06860887
Agglomerative,ward-euclidean-9,26.038877561174626,0.07519911
Agglomerative,ward-euclidean-10,25.426729350764106,0.08002694
Agglomerative,ward-euclidean-11,25.036332195289187,0.08383059
Agglomerative,ward-euclidean-12,24.581399441272854,0.09218222
Agglomerative,ward-euclidean-13,24.276710493978875,0.09976305
Agglomerative,ward-euclidean-14,23.89224920353288,0.10208499
Agglomerative,ward-euclidean-15,23.54075629425219,0.09960087
Agglomerative,ward-euclidean-16,23.09608301960738,0.10176053
Agglomerative,ward-euclidean-17,22.74388053695287,0.10581187
Agglomerative,ward-euclidean-18,22.424846951304797,0.10598317
Agglomerative,ward-euclidean-19,22.08797006600342,0.11123474
Agglomerative,ward-euclidean-20,21.776914250562402,0.11404001
Agglomerative,ward-euclidean-21,21.480805008124385,0.118994884
Agglomerative,ward-euclidean-22,21.205393938164775,0.11071915
Agglomerative,ward-euclidean-23,20.96245412993319,0.11172121
Agglomerative,ward-euclidean-24,20.762789005241576,0.11464411
Agglomerative,ward-euclidean-25,20.596414818419824,0.11977778
Agglomerative,ward-euclidean-26,20.461768218870183,0.118061
Agglomerative,ward-euclidean-27,20.334954885258977,0.12302532
Agglomerative,ward-euclidean-28,20.17568461608973,0.12627567
Agglomerative,ward-euclidean-29,20.03118445879116,0.1295258
Agglomerative,complete-euclidean-2,16.647434347720846,0.0626848
Agglomerative,complete-euclidean-3,14.968585230709273,0.048938766
Agglomerative,complete-euclidean-4,12.883069619784301,0.005097769
Agglomerative,complete-euclidean-5,12.160092037770063,0.004537173
Agglomerative,complete-euclidean-6,11.75753658882037,-0.011312328
Agglomerative,complete-euclidean-7,11.915896893324463,-0.0025255326
Agglomerative,complete-euclidean-8,14.117396225542604,0.014508545
Agglomerative,complete-euclidean-9,12.95904988099701,0.0150611475
Agglomerative,complete-euclidean-10,12.09636858698726,0.015292513
Agglomerative,complete-euclidean-11,11.469130346188095,0.009963473
Agglomerative,complete-euclidean-12,11.611667538678992,0.013992168
Agglomerative,complete-euclidean-13,11.024348925727622,0.014023161
Agglomerative,complete-euclidean-14,11.909158780092428,0.023352895
Agglomerative,complete-euclidean-15,12.096460341940348,0.028839333
Agglomerative,complete-euclidean-16,11.777558836623477,0.027307399
Agglomerative,complete-euclidean-17,11.381634004256956,0.02685945
Agglomerative,complete-euclidean-18,11.288034778679252,0.030113071
Agglomerative,complete-euclidean-19,11.281695597778072,0.026038073
Agglomerative,complete-euclidean-20,10.926519656971202,0.026546387
