algorithm,params,calinski,siluetas
Agglomerative,complete-euclidean-18,14.770627990211874,0.05307231
Agglomerative,complete-euclidean-19,16.545209429905004,0.07619777
Agglomerative,complete-euclidean-20,16.429875165116773,0.08066202
Agglomerative,complete-euclidean-21,16.279672057750396,0.08350944
Agglomerative,complete-euclidean-22,16.847860831667656,0.090306774
Agglomerative,complete-euclidean-23,17.137255622186217,0.09016284
Agglomerative,complete-euclidean-24,16.66759709731336,0.09087763
Agglomerative,complete-euclidean-25,16.195558173375467,0.08652336
Agglomerative,complete-euclidean-26,16.385084584602577,0.09268717
Agglomerative,complete-euclidean-27,16.364143894372678,0.08915153
Agglomerative,complete-euclidean-28,16.60330341764752,0.09482493
Agglomerative,complete-euclidean-29,16.731077138214417,0.09673712
Agglomerative,complete-l1-2,18.179921873338532,0.04578663
Agglomerative,complete-l1-3,15.902192938189017,0.03723336
Agglomerative,complete-l1-4,14.04304387263205,0.030769657
Agglomerative,complete-l1-5,15.473569574394386,0.033843648
Agglomerative,complete-l1-6,14.309146954044037,0.036744937
Agglomerative,complete-l1-7,14.278364094977475,0.031821556
Agglomerative,complete-l1-8,13.493462832648996,0.029918168
Agglomerative,complete-l1-9,15.267297406572887,0.038961995
Agglomerative,complete-l1-10,14.860045972076435,0.03330631
Agglomerative,complete-l1-11,13.87285897591333,0.033593602
Agglomerative,complete-l1-12,15.710241489285357,0.03639981
Agglomerative,complete-l1-13,15.125845539722997,0.037030067
Agglomerative,complete-l1-14,16.89780767548445,0.053567983
Agglomerative,complete-l1-15,16.693649901725657,0.05718052
Agglomerative,complete-l1-16,16.23585635138545,0.056648437
Agglomerative,complete-l1-17,16.63371860198216,0.063908376
Agglomerative,complete-l1-18,16.11850813937589,0.06517994
Agglomerative,complete-l1-19,16.29143632379605,0.07081051
Agglomerative,complete-l1-20,16.42410282293003,0.07425237
Agglomerative,complete-l1-21,16.826696005606568,0.06821517
Agglomerative,complete-l1-22,16.9312300265163,0.07369139
Agglomerative,complete-l1-23,16.7406454835768,0.07499527
Agglomerative,complete-l1-24,16.503387653233226,0.07591002
Agglomerative,complete-l1-25,16.583598798644417,0.07182208
Agglomerative,complete-l1-26,16.29635601069934,0.07483294
Agglomerative,complete-l1-27,17.057065318718085,0.08107058
Agglomerative,complete-l1-28,16.831310188110656,0.08416954
Agglomerative,complete-l1-29,16.796580025340486,0.088277206
Agglomerative,complete-l2-2,20.148060547993307,0.059513558
Agglomerative,complete-l2-3,16.538637186729428,0.049812727
Agglomerative,complete-l2-4,15.769200341935473,0.055541057
Agglomerative,complete-l2-5,13.73273614877377,0.057074174
Agglomerative,complete-l2-6,16.057760327118324,0.04184919
Agglomerative,complete-l2-7,14.193383378604867,0.04203647
Agglomerative,complete-l2-8,15.068085791666903,0.04184807
Agglomerative,complete-l2-9,14.1923691930896,0.041649517
Agglomerative,complete-l2-10,13.579868563264922,0.04428522
Agglomerative,complete-l2-11,14.123291285107937,0.038955152
Agglomerative,complete-l2-12,15.164481854420064,0.045836832
Agglomerative,complete-l2-13,14.40052046417548,0.046717774
Agglomerative,complete-l2-14,13.743056092546874,0.04740142
Agglomerative,complete-l2-15,13.472228423461596,0.045111936
Agglomerative,complete-l2-16,13.311394287033284,0.042389568
Agglomerative,complete-l2-17,13.21116205245027,0.04520252
Agglomerative,complete-l2-18,14.770627990211874,0.05307231
Agglomerative,complete-l2-19,16.545209429905004,0.07619777
Agglomerative,complete-l2-20,16.429875165116773,0.08066202
Agglomerative,complete-l2-21,16.279672057750396,0.08350944
Agglomerative,complete-l2-22,16.847860831667656,0.090306774
Agglomerative,complete-l2-23,17.137255622186217,0.09016284
Agglomerative,complete-l2-24,16.66759709731336,0.09087763
Agglomerative,complete-l2-25,16.195558173375467,0.08652336
Agglomerative,complete-l2-26,16.385084584602577,0.09268717
Agglomerative,complete-l2-27,16.364143894372678,0.08915153
Agglomerative,complete-l2-28,16.60330341764752,0.09482493
Agglomerative,complete-l2-29,16.731077138214417,0.09673712
Agglomerative,complete-manhattan-2,18.179921873338532,0.04578663
Agglomerative,complete-manhattan-3,15.902192938189017,0.03723336
Agglomerative,complete-manhattan-4,14.04304387263205,0.030769657
Agglomerative,complete-manhattan-5,15.473569574394386,0.033843648
Agglomerative,complete-manhattan-6,14.309146954044037,0.036744937
Agglomerative,complete-manhattan-7,14.278364094977475,0.031821556
Agglomerative,complete-manhattan-8,13.493462832648996,0.029918168
Agglomerative,complete-manhattan-9,15.267297406572887,0.038961995
Agglomerative,complete-manhattan-10,14.860045972076435,0.03330631
Agglomerative,complete-manhattan-11,13.87285897591333,0.033593602
Agglomerative,complete-manhattan-12,15.710241489285357,0.03639981
Agglomerative,complete-manhattan-13,15.125845539722997,0.037030067
Agglomerative,complete-manhattan-14,16.89780767548445,0.053567983
Agglomerative,complete-manhattan-15,16.693649901725657,0.05718052
Agglomerative,complete-manhattan-16,16.23585635138545,0.056648437
Agglomerative,complete-manhattan-17,16.63371860198216,0.063908376
Agglomerative,complete-manhattan-18,16.11850813937589,0.06517994
Agglomerative,complete-manhattan-19,16.29143632379605,0.07081051
Agglomerative,complete-manhattan-20,16.42410282293003,0.07425237
Agglomerative,complete-manhattan-21,16.826696005606568,0.06821517
Agglomerative,complete-manhattan-22,16.9312300265163,0.07369139
Agglomerative,complete-manhattan-23,16.7406454835768,0.07499527
Agglomerative,complete-manhattan-24,16.503387653233226,0.07591002
Agglomerative,complete-manhattan-25,16.583598798644417,0.07182208
Agglomerative,complete-manhattan-26,16.29635601069934,0.07483294
Agglomerative,complete-manhattan-27,17.057065318718085,0.08107058
Agglomerative,complete-manhattan-28,16.831310188110656,0.08416954
Agglomerative,complete-manhattan-29,16.796580025340486,0.088277206
Agglomerative,complete-cosine-2,17.276165369778617,0.03106794
Agglomerative,complete-cosine-3,18.421957863718873,-0.000135982
Agglomerative,complete-cosine-4,20.77360523204109,0.010215914
Agglomerative,complete-cosine-5,23.440978711877925,0.025220864
Agglomerative,complete-cosine-6,22.098557102741758,0.031875253
Agglomerative,complete-cosine-7,22.69267389906262,0.03581136
Agglomerative,complete-cosine-8,21.530438548214722,0.024905626
Agglomerative,complete-cosine-9,21.858044169281577,0.024558287
Agglomerative,complete-cosine-10,22.15938375791374,0.035986565
Agglomerative,complete-cosine-11,21.654946284747748,0.041026004
Agglomerative,complete-cosine-12,21.704513202814514,0.051770348
Agglomerative,complete-cosine-13,21.116970763211423,0.05385924
Agglomerative,complete-cosine-14,21.10702420300486,0.061354015
Agglomerative,complete-cosine-15,21.488157518823503,0.069561884
Agglomerative,complete-cosine-16,21.530896240345143,0.06979303
Agglomerative,complete-cosine-17,21.174404044054377,0.073685065
Agglomerative,complete-cosine-18,21.114986791186844,0.07693301
Agglomerative,complete-cosine-19,20.797490529674857,0.081436254
Agglomerative,complete-cosine-20,21.094001395133525,0.0828946
Agglomerative,complete-cosine-21,20.493421019943337,0.083398536
Agglomerative,complete-cosine-22,20.157868923799132,0.08719563
Agglomerative,complete-cosine-23,19.934763656496592,0.090902135
Agglomerative,complete-cosine-24,19.653667849482204,0.095936015
Agglomerative,complete-cosine-25,19.781434811808648,0.09986233
Agglomerative,complete-cosine-26,19.50415556439423,0.10155229
Agglomerative,complete-cosine-27,19.27967580497493,0.10321215
Agglomerative,complete-cosine-28,19.22957671304834,0.10784958
Agglomerative,complete-cosine-29,19.264700409085325,0.11371451
Agglomerative,average-euclidean-2,5.558836556113582,0.4580102
Agglomerative,average-euclidean-3,7.0543771568631275,0.35883844
Agglomerative,average-euclidean-4,7.352545120600846,0.31087175
Agglomerative,average-euclidean-5,7.533888051153057,0.27780798
Agglomerative,average-euclidean-6,7.475037921598105,0.25593638
Agglomerative,average-euclidean-7,7.730689749958765,0.24177638
Agglomerative,average-euclidean-8,7.46737061263351,0.22277555
Agglomerative,average-euclidean-9,6.897465664901909,0.21134952
Agglomerative,average-euclidean-10,6.954177565509987,0.18782234
Agglomerative,average-euclidean-11,6.463179740731575,0.17179385
Agglomerative,average-euclidean-12,6.063538296755668,0.16815391
Agglomerative,average-euclidean-13,5.735258774895843,0.16032106
Agglomerative,average-euclidean-14,6.238451299062965,0.14247617
Agglomerative,average-euclidean-15,6.108184406219904,0.12629257
Agglomerative,average-euclidean-16,6.68572634193532,0.1180194
Agglomerative,average-euclidean-17,6.380514803378034,0.11536036
Agglomerative,average-euclidean-18,6.130913249498434,0.11018079
Agglomerative,average-euclidean-19,6.023234638486775,0.08992411
Agglomerative,average-euclidean-20,6.1520690760951755,0.07645391
Agglomerative,average-euclidean-21,6.872878961976373,0.074642815
Agglomerative,average-euclidean-22,7.042029797960912,0.06426528
Agglomerative,average-euclidean-23,6.795430428758906,0.058291588
Agglomerative,average-euclidean-24,6.578308788026,0.056772724
Agglomerative,average-euclidean-25,7.2075132042294685,0.05953995
Agglomerative,average-euclidean-26,7.295834039261013,0.052839164
Agglomerative,average-euclidean-27,7.072661876236781,0.051894832
Agglomerative,average-euclidean-28,7.711995639719357,0.059225515
Agglomerative,average-euclidean-29,7.514881706579529,0.04338566
Agglomerative,average-l1-2,5.558836556113582,0.4580102
Agglomerative,average-l1-3,7.0543771568631275,0.35883844
Agglomerative,average-l1-4,5.773314567906662,0.2769168
Agglomerative,average-l1-5,6.607068188278181,0.2599144
Agglomerative,average-l1-6,6.384470661180068,0.2308637
Agglomerative,average-l1-7,6.768155419797314,0.21950962
Agglomerative,average-l1-8,7.177667059971171,0.195185
Agglomerative,average-l1-9,7.144204074638883,0.18562669
Agglomerative,average-l1-10,7.798844379373088,0.16886073
Agglomerative,average-l1-11,7.451882090434446,0.14808099
Agglomerative,average-l1-12,7.014343626948468,0.14337684
Agglomerative,average-l1-13,6.559088848447049,0.13638821
Agglomerative,average-l1-14,6.75135783418119,0.122147955
Agglomerative,average-l1-15,6.5311381009840455,0.11443792
Agglomerative,average-l1-16,6.2423083503048575,0.113454975
Agglomerative,average-l1-17,6.918560871647898,0.106929146
Agglomerative,average-l1-18,7.374719163589245,0.09874757
Agglomerative,average-l1-19,7.093659524568687,0.090741016
Agglomerative,average-l1-20,7.381139845639615,0.08609163
Agglomerative,average-l1-21,7.282691638323526,0.080487885
Agglomerative,average-l1-22,7.429410947733629,0.07588767
Agglomerative,average-l1-23,7.216552187391446,0.07483879
Agglomerative,average-l1-24,7.5715902424559935,0.07486217
Agglomerative,average-l1-25,7.317855060023733,0.073789194
Agglomerative,average-l1-26,7.112992678677766,0.067745715
Agglomerative,average-l1-27,7.372296415466508,0.064700216
Agglomerative,average-l1-28,7.358665182313558,0.061395794
Agglomerative,average-l1-29,7.790303562680442,0.05940569
Agglomerative,average-l2-2,5.558836556113582,0.4580102
Agglomerative,average-l2-3,7.0543771568631275,0.35883844
Agglomerative,average-l2-4,7.352545120600846,0.31087175
Agglomerative,average-l2-5,7.533888051153057,0.27780798
Agglomerative,average-l2-6,7.475037921598105,0.25593638
Agglomerative,average-l2-7,7.730689749958765,0.24177638
Agglomerative,average-l2-8,7.46737061263351,0.22277555
Agglomerative,average-l2-9,6.897465664901909,0.21134952
Agglomerative,average-l2-10,6.954177565509987,0.18782234
Agglomerative,average-l2-11,6.463179740731575,0.17179385
Agglomerative,average-l2-12,6.063538296755668,0.16815391
Agglomerative,average-l2-13,5.735258774895843,0.16032106
Agglomerative,average-l2-14,6.238451299062965,0.14247617
Agglomerative,average-l2-15,6.108184406219904,0.12629257
Agglomerative,average-l2-16,6.68572634193532,0.1180194
Agglomerative,average-l2-17,6.380514803378034,0.11536036
Agglomerative,average-l2-18,6.130913249498434,0.11018079
Agglomerative,average-l2-19,6.023234638486775,0.08992411
Agglomerative,average-l2-20,6.1520690760951755,0.07645391
Agglomerative,average-l2-21,6.872878961976373,0.074642815
Agglomerative,average-l2-22,7.042029797960912,0.06426528
Agglomerative,average-l2-23,6.795430428758906,0.058291588
Agglomerative,average-l2-24,6.578308788026,0.056772724
Agglomerative,average-l2-25,7.2075132042294685,0.05953995
Agglomerative,average-l2-26,7.295834039261013,0.052839164
Agglomerative,average-l2-27,7.072661876236781,0.051894832
Agglomerative,average-l2-28,7.711995639719357,0.059225515
Agglomerative,average-l2-29,7.514881706579529,0.04338566
Agglomerative,average-manhattan-2,5.558836556113582,0.4580102
Agglomerative,average-manhattan-3,7.0543771568631275,0.35883844
Agglomerative,average-manhattan-4,5.773314567906662,0.2769168
Agglomerative,average-manhattan-5,6.607068188278181,0.2599144
Agglomerative,average-manhattan-6,6.384470661180068,0.2308637
Agglomerative,average-manhattan-7,6.768155419797314,0.21950962
Agglomerative,average-manhattan-8,7.177667059971171,0.195185
Agglomerative,average-manhattan-9,7.144204074638883,0.18562669
Agglomerative,average-manhattan-10,7.798844379373088,0.16886073
Agglomerative,average-manhattan-11,7.451882090434446,0.14808099
Agglomerative,average-manhattan-12,7.014343626948468,0.14337684
Agglomerative,average-manhattan-13,6.559088848447049,0.13638821
Agglomerative,average-manhattan-14,6.75135783418119,0.122147955
Agglomerative,average-manhattan-15,6.5311381009840455,0.11443792
Agglomerative,average-manhattan-16,6.2423083503048575,0.113454975
Agglomerative,average-manhattan-17,6.918560871647898,0.106929146
Agglomerative,average-manhattan-18,7.374719163589245,0.09874757
Agglomerative,average-manhattan-19,7.093659524568687,0.090741016
Agglomerative,average-manhattan-20,7.381139845639615,0.08609163
Agglomerative,average-manhattan-21,7.282691638323526,0.080487885
Agglomerative,average-manhattan-22,7.429410947733629,0.07588767
Agglomerative,average-manhattan-23,7.216552187391446,0.07483879
Agglomerative,average-manhattan-24,7.5715902424559935,0.07486217
Agglomerative,average-manhattan-25,7.317855060023733,0.073789194
Agglomerative,average-manhattan-26,7.112992678677766,0.067745715
Agglomerative,average-manhattan-27,7.372296415466508,0.064700216
Agglomerative,average-manhattan-28,7.358665182313558,0.061395794
Agglomerative,average-manhattan-29,7.790303562680442,0.05940569
Agglomerative,average-cosine-2,38.75850236021895,0.0669031
Agglomerative,average-cosine-3,34.82348049318759,0.06339458
Agglomerative,average-cosine-4,34.85042002012618,0.07410459
Agglomerative,average-cosine-5,32.55256365664939,0.06842784
Agglomerative,average-cosine-6,30.365678497078267,0.068785444
Agglomerative,average-cosine-7,31.066510680468923,0.079819724
Agglomerative,average-cosine-8,30.508899226793933,0.08844051
Agglomerative,average-cosine-9,29.267411218292793,0.09253824
Agglomerative,average-cosine-10,28.641830727252092,0.09798273
Agglomerative,average-cosine-11,27.597627216463053,0.10272137
Agglomerative,average-cosine-12,27.204580052347037,0.1103584
Agglomerative,average-cosine-13,26.65509185613287,0.11190333
Agglomerative,average-cosine-14,26.65932488906993,0.11598316
Agglomerative,average-cosine-15,26.861305372282867,0.1218669
Agglomerative,average-cosine-16,26.15271764203841,0.12281321
Agglomerative,average-cosine-17,25.33693692264558,0.12541954
Agglomerative,average-cosine-18,24.68457404145399,0.12809898
Agglomerative,average-cosine-19,23.94201304364808,0.10615006
Agglomerative,average-cosine-20,23.159843190379203,0.10741763
Agglomerative,average-cosine-21,22.142412908220436,0.10139847
Agglomerative,average-cosine-22,21.92685024113077,0.106001385
Agglomerative,average-cosine-23,21.87138144270924,0.11016882
Agglomerative,average-cosine-24,21.489273531183226,0.11120942
Agglomerative,average-cosine-25,21.112021626144188,0.11426163
Agglomerative,average-cosine-26,20.575445508871123,0.11568706
Agglomerative,average-cosine-27,20.12160223480669,0.117056504
Agglomerative,average-cosine-28,19.933039029912045,0.12045276
Agglomerative,average-cosine-29,19.84933768456181,0.1248363
Agglomerative,single-euclidean-2,5.558836556113582,0.4580102
Agglomerative,single-euclidean-3,4.87418113695849,0.37628216
Agglomerative,single-euclidean-4,4.57655480304917,0.3345742
Agglomerative,single-euclidean-5,4.289046706648221,0.2753334
Agglomerative,single-euclidean-6,4.018809675817046,0.24208686
Agglomerative,single-euclidean-7,4.541693402880019,0.2316639
Agglomerative,single-euclidean-8,4.492458123855803,0.22970705
Agglomerative,single-euclidean-9,4.316700991981721,0.21351084
Agglomerative,single-euclidean-10,4.248875078541465,0.20625322
Agglomerative,single-euclidean-11,4.161784096944005,0.19000155
Agglomerative,single-euclidean-12,4.006995061333203,0.1461001
Agglomerative,single-euclidean-13,3.9314817275779235,0.14202255
Agglomerative,single-euclidean-14,3.8981277698172274,0.13924704
Agglomerative,single-euclidean-15,3.8025960297757866,0.11652005
Agglomerative,single-euclidean-16,3.750670244374737,0.107331984
Agglomerative,single-euclidean-17,3.7395009522270466,0.10394914
Agglomerative,single-euclidean-18,3.674299423105183,0.09424624
Agglomerative,single-euclidean-19,3.6425393326473596,0.093747705
Agglomerative,single-euclidean-20,3.6433425999849143,0.08964544
Agglomerative,single-euclidean-21,3.575649690976507,0.062646665
Agglomerative,single-euclidean-22,3.5637561258634896,0.06079622
Agglomerative,single-euclidean-23,3.54277427367666,0.05320314
Agglomerative,single-euclidean-24,3.58502606048071,0.053690966
Agglomerative,single-euclidean-25,3.5506538479732823,0.049116787
Agglomerative,single-euclidean-26,3.52875844856267,0.0468645
Agglomerative,single-euclidean-27,3.4816585156856212,0.028773662
Agglomerative,single-euclidean-28,3.448656349182687,0.020032337
Agglomerative,single-euclidean-29,3.524286826082919,0.021883981
Agglomerative,single-l1-2,5.558836556113582,0.4580102
Agglomerative,single-l1-3,4.87418113695849,0.37628216
Agglomerative,single-l1-4,4.57655480304917,0.3345742
Agglomerative,single-l1-5,4.289046706648221,0.2753334
Agglomerative,single-l1-6,4.018809675817046,0.24208686
Agglomerative,single-l1-7,4.0355637280392544,0.2399876
Agglomerative,single-l1-8,4.492458123855803,0.22970705
Agglomerative,single-l1-9,4.351559800741705,0.2160692
Agglomerative,single-l1-10,4.279643521990341,0.20835859
Agglomerative,single-l1-11,4.16568030599926,0.19401412
Agglomerative,single-l1-12,4.010425484402042,0.15068574
Agglomerative,single-l1-13,3.922973714839642,0.14507358
Agglomerative,single-l1-14,3.816571798880756,0.12168578
Agglomerative,single-l1-15,4.062950283649552,0.115032725
Agglomerative,single-l1-16,3.877329985235824,0.104974866
Agglomerative,single-l1-17,3.904103248176125,0.10115096
Agglomerative,single-l1-18,3.8024798915970477,0.07384454
Agglomerative,single-l1-19,3.7604674115867063,0.06941544
Agglomerative,single-l1-20,3.7344104720259397,0.061277583
Agglomerative,single-l1-21,3.6825942224487522,0.05500356
Agglomerative,single-l1-22,3.6846048548939296,0.055509817
Agglomerative,single-l1-23,3.7726935376643254,0.029193046
Agglomerative,single-l1-24,3.72228635793204,0.025498943
Agglomerative,single-l1-25,3.6743564745498016,0.019536486
Agglomerative,single-l1-26,3.619225074213262,0.006873351
Agglomerative,single-l1-27,3.5929659759840664,0.0045521376
Agglomerative,single-l1-28,3.565447135034156,0.005523895
Agglomerative,single-l1-29,3.5744495843080464,0.0063914116
Agglomerative,single-l2-2,5.558836556113582,0.4580102
Agglomerative,single-l2-3,4.87418113695849,0.37628216
Agglomerative,single-l2-4,4.57655480304917,0.3345742
Agglomerative,single-l2-5,4.289046706648221,0.2753334
Agglomerative,single-l2-6,4.018809675817046,0.24208686
Agglomerative,single-l2-7,4.541693402880019,0.2316639
Agglomerative,single-l2-8,4.492458123855803,0.22970705
Agglomerative,single-l2-9,4.316700991981721,0.21351084
Agglomerative,single-l2-10,4.248875078541465,0.20625322
Agglomerative,single-l2-11,4.161784096944005,0.19000155
Agglomerative,single-l2-12,4.006995061333203,0.1461001
Agglomerative,single-l2-13,3.9314817275779235,0.14202255
Agglomerative,single-l2-14,3.8981277698172274,0.13924704
Agglomerative,single-l2-15,3.8025960297757866,0.11652005
Agglomerative,single-l2-16,3.750670244374737,0.107331984
Agglomerative,single-l2-17,3.7395009522270466,0.10394914
Agglomerative,single-l2-18,3.674299423105183,0.09424624
Agglomerative,single-l2-19,3.6425393326473596,0.093747705
Agglomerative,single-l2-20,3.6433425999849143,0.08964544
Agglomerative,single-l2-21,3.575649690976507,0.062646665
Agglomerative,single-l2-22,3.5637561258634896,0.06079622
Agglomerative,single-l2-23,3.54277427367666,0.05320314
Agglomerative,single-l2-24,3.58502606048071,0.053690966
Agglomerative,single-l2-25,3.5506538479732823,0.049116787
Agglomerative,single-l2-26,3.52875844856267,0.0468645
Agglomerative,single-l2-27,3.4816585156856212,0.028773662
Agglomerative,single-l2-28,3.448656349182687,0.020032337
Agglomerative,single-l2-29,3.524286826082919,0.021883981
Agglomerative,single-manhattan-2,5.558836556113582,0.4580102
Agglomerative,single-manhattan-3,4.87418113695849,0.37628216
Agglomerative,single-manhattan-4,4.57655480304917,0.3345742
Agglomerative,single-manhattan-5,4.289046706648221,0.2753334
Agglomerative,single-manhattan-6,4.018809675817046,0.24208686
Agglomerative,single-manhattan-7,4.0355637280392544,0.2399876
Agglomerative,single-manhattan-8,4.492458123855803,0.22970705
Agglomerative,single-manhattan-9,4.351559800741705,0.2160692
Agglomerative,single-manhattan-10,4.279643521990341,0.20835859
Agglomerative,single-manhattan-11,4.16568030599926,0.19401412
Agglomerative,single-manhattan-12,4.010425484402042,0.15068574
Agglomerative,single-manhattan-13,3.922973714839642,0.14507358
Agglomerative,single-manhattan-14,3.816571798880756,0.12168578
Agglomerative,single-manhattan-15,4.062950283649552,0.115032725
Agglomerative,single-manhattan-16,3.877329985235824,0.104974866
Agglomerative,single-manhattan-17,3.904103248176125,0.10115096
Agglomerative,single-manhattan-18,3.8024798915970477,0.07384454
Agglomerative,single-manhattan-19,3.7604674115867063,0.06941544
Agglomerative,single-manhattan-20,3.7344104720259397,0.061277583
Agglomerative,single-manhattan-21,3.6825942224487522,0.05500356
Agglomerative,single-manhattan-22,3.6846048548939296,0.055509817
Agglomerative,single-manhattan-23,3.7726935376643254,0.029193046
Agglomerative,single-manhattan-24,3.72228635793204,0.025498943
Agglomerative,single-manhattan-25,3.6743564745498016,0.019536486
Agglomerative,single-manhattan-26,3.619225074213262,0.006873351
Agglomerative,single-manhattan-27,3.5929659759840664,0.0045521376
Agglomerative,single-manhattan-28,3.565447135034156,0.005523895
Agglomerative,single-manhattan-29,3.5744495843080464,0.0063914116
Agglomerative,single-cosine-2,3.3158324198873643,0.3269352
Agglomerative,single-cosine-3,2.5245902998239913,0.13596784
Agglomerative,single-cosine-4,1.8665599831707718,-0.13533624
Agglomerative,single-cosine-5,2.378485811254017,-0.13483573
Agglomerative,single-cosine-6,3.2878054889625736,-0.13141783
Agglomerative,single-cosine-7,2.8719166783197174,-0.16273488
Agglomerative,single-cosine-8,3.1392662940124505,-0.16604434
Agglomerative,single-cosine-9,2.910503877922272,-0.17669441
Agglomerative,single-cosine-10,3.0714013596993985,-0.1766492
Agglomerative,single-cosine-11,2.9658032625667445,-0.17874075
Agglomerative,single-cosine-12,2.9967808320239873,-0.17925306
