algorithm,params,calinski,siluetas
k-means,2,30.693429123611637,0.053239644
k-means,3,28.89873494715946,0.0574784
k-means,4,25.946677387987968,0.058224384
k-means,5,24.606452708562653,0.0587054
k-means,6,23.637530394929783,0.06896265
k-means,7,22.692339278614895,0.07357543
k-means,8,22.18244172042295,0.07381424
k-means,9,21.888021897267183,0.06905478
k-means,10,19.860488880870705,0.07763897
k-means,11,19.82227134363026,0.06983444
k-means,12,19.072471924356815,0.07302984
k-means,13,19.196458348838025,0.082932115
k-means,14,18.28733068641026,0.08118473
k-means,15,18.097250117003476,0.08593612
k-means,16,17.422998961487057,0.09056367
k-means,17,16.916204182075752,0.08380442
k-means,18,16.477055338215656,0.08073482
k-means,19,16.49150293509716,0.09775305
k-means,20,16.41203348935793,0.08348064
k-means,21,15.737996930761287,0.09521938
k-means,22,15.636530027527646,0.103413574
k-means,23,15.505522940959834,0.09769315
k-means,24,15.423219586431,0.0974594
k-means,25,15.37993263598299,0.10870665
k-means,26,14.895560282679375,0.10497119
k-means,27,14.83457404374004,0.10343588
k-means,28,14.725342983231645,0.12441262
k-means,29,14.478921840713044,0.115426324
Birch,2,20.38587064699229,0.057086296
Birch,3,20.586615764492155,0.0499744
Birch,4,19.96878752411479,0.046339512
Birch,5,19.257250065584397,0.05499128
Birch,6,18.788131489309563,0.060107037
Birch,7,18.143114460782034,0.06096819
Birch,8,17.62007142845302,0.062142145
Birch,9,17.187048380321578,0.05514217
Birch,10,16.832537266944275,0.042322934
Birch,11,16.502946439295183,0.044978417
Birch,12,16.196602390738114,0.052206982
Birch,13,15.952105343027414,0.050584875
Birch,14,15.81451388979113,0.049013052
Birch,15,15.601917972458475,0.04923162
Birch,16,15.464748143737063,0.053143557
Birch,17,15.300383316223112,0.058256507
Birch,18,15.194657858272656,0.06544481
Birch,19,15.119626212113657,0.07127356
Birch,20,15.038095894567114,0.07557254
Birch,21,14.914051835695341,0.07899805
Birch,22,14.765906982958667,0.08250557
Birch,23,14.659393860743727,0.087476574
Birch,24,14.588992805066871,0.0741006
Birch,25,14.48517133149168,0.07874538
Birch,26,14.391812854790624,0.08453542
Birch,27,14.311733178765063,0.08683485
Birch,28,14.203282943086084,0.08909859
Birch,29,14.09984203799706,0.09158723
DBScan,,ERROR,ERROR
Affinity,,11.559788490722585,0.20566328
Mean Shift,,ERROR,ERROR
Agglomerative,ward-euclidean-2,22.0216518995506,0.061422456
Agglomerative,ward-euclidean-3,21.540338510806347,0.059649613
Agglomerative,ward-euclidean-4,21.726838237507728,0.04764451
Agglomerative,ward-euclidean-5,19.893923904429084,0.046375934
Agglomerative,ward-euclidean-6,18.7769261160637,0.042435974
Agglomerative,ward-euclidean-7,18.122965927792368,0.04420269
Agglomerative,ward-euclidean-8,17.60201679589241,0.050388254
Agglomerative,ward-euclidean-9,17.261769275028286,0.04721409
Agglomerative,ward-euclidean-10,17.013091064210027,0.0519689
Agglomerative,ward-euclidean-11,16.717623646599932,0.05804922
Agglomerative,ward-euclidean-12,16.426319181968587,0.052659247
Agglomerative,ward-euclidean-13,16.180157060780207,0.05202484
Agglomerative,ward-euclidean-14,15.993262471599447,0.056745928
Agglomerative,ward-euclidean-15,15.834396440768282,0.061933592
Agglomerative,ward-euclidean-16,15.691509506824895,0.061477136
Agglomerative,ward-euclidean-17,15.54742736165617,0.064767115
Agglomerative,ward-euclidean-18,15.395563231886195,0.06938971
Agglomerative,ward-euclidean-19,15.259555111367893,0.07424359
Agglomerative,ward-euclidean-20,15.137130406748389,0.07561586
Agglomerative,ward-euclidean-21,15.010363220458592,0.06707895
Agglomerative,ward-euclidean-22,14.902144731803935,0.07308289
